,State,Organization Name,Capacity (kW),Prime Mover,Fuel Class - Primary Fuel,FIPS County,NAICS_2012
279,12,Potash Corp White Springs Agricultural Chemicals,21000,Boiler/Steam Turbine,OTR - Other,12077.0,325180
280,12,Mosaic Company / Agrico Chemical Company,10000,Steam Rankine Cycle,WASTE - Waste,12105.0,32532
281,12,Pasco Beverage Co,1500,Boiler/Steam Turbine,NG - Natural Gas,12101.0,312111
282,12,WestRock,34000,Boiler/Steam Turbine,WASTE - Black Liquor,12005.0,32213
283,13,Constellation / Albany Green Energy,50000,Boiler/Steam Turbine,WOOD - Wood Waste,13095.0,322121
284,13,Weyerhaeuser Company,77100,Boiler/Steam Turbine,WASTE - Black Liquor,13193.0,32211
285,13,Graphic Packaging,72900,Boiler/Steam Turbine,WASTE - Black Liquor,13021.0,322121
286,13,Mas Energy LLC / Coca-Cola,6500,Reciprocating Engine,BIOMASS - Landfill Gas,13121.0,312111
287,13,Pratt Industries,9300,Boiler/Steam Turbine,BIOMASS - Biomass,13247.0,322121
288,13,United Development Group,20000,Boiler/Steam Turbine,WOOD - Wood Waste,13241.0,321113
289,13,Ethicon / Johnson & Johnson,500,Microturbine,NG - Natural Gas,13137.0,325412
290,13,SP Fiber Technologies,45625,Boiler/Steam Turbine,COAL - Coal,13175.0,322121
291,13,Kamin LLC Wrens Plant,6000,Combustion Turbine,NG - Natural Gas,13163.0,327992
292,13,Georgia-Pacific Corporation,81200,Boiler/Steam Turbine,WASTE - Black Liquor,13127.0,32211
293,13,Weyerhaeuser Co,46500,Boiler/Steam Turbine,WASTE - Black Liquor,13051.0,322121
294,13,International Paper Company,154000,Boiler/Steam Turbine,COAL - Coal,13051.0,322121
295,13,Mid-Georgia Cogen L.P.,300000,Combined Cycle,NG - Natural Gas,13289.0,311919
296,13,Spartan Mills,2000,Other,OTR - Other,13251.0,313
297,13,Perdue Farms,288,Backpressure Steam Turbine,WASTE - Steam,13207.0,311615
298,13,International Paper,70400,Boiler/Steam Turbine,BIOMASS - Biomass,13115.0,322121
299,13,Georgia-Pacific Corporation,140000,Boiler/Steam Turbine,COAL - Coal,13103.0,322121
300,13,Savannah Foods&Industrial Inc.,11700,Boiler/Steam Turbine,COAL - Coal,13051.0,311314
301,13,Rayonier Inc.,69500,Boiler/Steam Turbine,WASTE - Black Liquor,13305.0,322299
302,13,Domtar Gypsum,1600,Combustion Turbine,NG - Natural Gas,13051.0,32742
303,13,Miller Brewing Company,5500,Boiler/Steam Turbine,COAL - Coal,13095.0,31212
304,13,Georgia-Pacific Corporation,101200,Boiler/Steam Turbine,WASTE - Black Liquor,13099.0,322121
305,13,Interstate Paper Company,14500,Boiler/Steam Turbine,NG - Natural Gas,13179.0,32213
306,13,International Paper Company,84700,Boiler/Steam Turbine,BIOMASS - Biomass,13245.0,322121
307,13,Georgia-Pacific,15000,Boiler/Steam Turbine,WOOD - Wood,13185.0,322121
308,15,Cogenra,60,Other,OTR - Other,15009.0,31212
309,15,Island Energy,12200,Combustion Turbine,WASTE - Waste Gas,15003.0,32411
310,15,AES Hawaii,180000,Boiler/Steam Turbine,COAL - Coal,15003.0,32411
311,15,Kalaeloa Partners LP,220000,Combined Cycle,OIL - Residual Fuel Oil,15003.0,32411
312,15,Andeavor,20000,Combustion Turbine,OIL - Oil,15003.0,32411
313,19,Archer Daniels Midland Company,294500,Boiler/Steam Turbine,COAL - Coal,19113.0,311221
314,19,Archer Daniels Midland Company,180000,Boiler/Steam Turbine,COAL - Coal,19045.0,311221
315,19,Southwest Iowa Renewable Energy LLC / MidAmerica,14200,Boiler/Steam Turbine,COAL - Coal,19155.0,325199
316,19,Kendrick Forest Products,50,Backpressure Steam Turbine,WASTE - Steam,19043.0,32111
317,19,POET Biorefining,7520,Combustion Turbine,NG - Natural Gas,19143.0,325193
318,19,Roquette America,50000,Combustion Turbine,NG - Natural Gas,19111.0,311
319,19,Jacobs Energy Corporation,3500,Boiler/Steam Turbine,WOOD - Wood,19163.0,321
320,19,Bertch Cabinet Manufacturing,279,Backpressure Steam Turbine,WASTE - Steam,19013.0,33711
321,19,John Deere Corporation,14000,Boiler/Steam Turbine,NG - Natural Gas,19013.0,33312
322,19,Archer Daniels Midland Company,7900,Boiler/Steam Turbine,COAL - Coal,19153.0,311221
323,19,Oscar Mayer Foods Corporation,3880,Boiler/Steam Turbine,COAL - Coal,19163.0,311611
324,19,Cargill Inc.,40000,Boiler/Steam Turbine,COAL - Coal,19179.0,311221
325,16,Stimson Lumber,6500,Boiler/Steam Turbine,WOOD - Wood,16009.0,321113
326,16,Glenns Ferry Cogeneration Partners Ltd.,10400,Combustion Turbine,NG - Natural Gas,16039.0,311423
327,16,Amalgamated Sugar Company,10200,Boiler/Steam Turbine,COAL - Coal,16083.0,311314
328,16,Potlatch Corporation,113800,Boiler/Steam Turbine,WASTE - Black Liquor,16069.0,322121
329,16,Simplot Leasing Corp,15900,Steam Rankine Cycle,WASTE - Waste,16005.0,325998
330,16,Amalgamated Sugar Company,8200,Boiler/Steam Turbine,COAL - Coal,16027.0,311314
331,16,Amalgamated Sugar Company,5500,Boiler/Steam Turbine,COAL - Coal,16067.0,311313
332,17,Pacific Ethanol,8000,Boiler/Steam Turbine,NG - Natural Gas,17179.0,32411
333,17,Manufacturing Plant,10,Reciprocating Engine,NG - Natural Gas,17031.0,339999
334,17,CHS Inc.,3000,Backpressure Steam Turbine,WASTE - Waste,17141.0,325193
335,17,US Steel / Gateway Energy and Coke,78000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,17119.0,331110
336,17,C & F Packing,2250,Reciprocating Engine,NG - Natural Gas,17097.0,311611
337,17,Adkins Energy LLC,5000,Combustion Turbine,NG - Natural Gas,17177.0,325193
338,17,Illinois Tool Works,5750,Reciprocating Engine,NG - Natural Gas,17031.0,333514
339,17,Trigen-Cinergy Solutions LLC,18000,Boiler/Steam Turbine,COAL - Coal,17041.0,325130
340,17,Archer Daniels Midland Company,335000,Boiler/Steam Turbine,COAL - Coal,17115.0,311221
341,17,Calpine - NRG (Morris) Cogen Llc / Diamond Generation Corp,179000,Combined Cycle,NG - Natural Gas,17063.0,32411
342,17,AES Corporation / CILCO,54400,Combined Cycle,NG - Natural Gas,17143.0,333999
343,17,Candy Company,3500,Reciprocating Engine,NG - Natural Gas,17031.0,31133
344,17,East Balt Bakery,775,Reciprocating Engine,NG - Natural Gas,17031.0,311812
345,17,Dixon Marquette Cement Inc.,14100,Reciprocating Engine,NG - Natural Gas,17031.0,32731
346,17,Wells Manufacturing Co,6000,Reciprocating Engine,NG - Natural Gas,17111.0,333611
347,17,Ingredion Inc.,45000,Boiler/Steam Turbine,COAL - Coal,17031.0,311221
348,17,A.E. Staley Manufacturing Company / Tate & Lyle,62000,Boiler/Steam Turbine,COAL - Coal,17115.0,311221
349,17,Hostess Brands,1100,Reciprocating Engine,NG - Natural Gas,17031.0,311812
350,17,Archer Daniels Midland Company,36000,Combustion Turbine,NG - Natural Gas,17143.0,311221
351,17,Chicago White Metals,760,Reciprocating Engine,NG - Natural Gas,17043.0,333
352,17,"M&M Mars, Inc.",3600,Combustion Turbine,NG - Natural Gas,17031.0,31133
353,17,ExxonMobil Corp,22000,Combined Cycle,WASTE - Waste,17197.0,32411
354,17,John Deere Harvester Works,7900,Boiler/Steam Turbine,COAL - Coal,17161.0,333618
355,17,Klein Tools Inc.,1400,Reciprocating Engine,OIL - Oil,17031.0,332216
356,17,Celotex Corporation,5000,Boiler/Steam Turbine,COAL - Coal,17001.0,32213
357,17,Solutia Inc.,6180,Boiler/Steam Turbine,COAL - Coal,17163.0,325180
358,17,Pekin Paperboard Co,1500,Boiler/Steam Turbine,NG - Natural Gas,17179.0,322121
359,17,WRB Refining / Phillips 66 / Cenovus,5000,Boiler/Steam Turbine,OIL - Oil,17119.0,32411
360,18,PepsiCo,3600,Reciprocating Engine,NG - Natural Gas,18097.0,312111
361,18,SABIC Innovative Plastics,86500,Boiler/Steam Turbine,NG - Natural Gas,18129.0,326113
362,18,ArcelorMittal / Primary Energy,90000,Heat Recovery Steam Generator/Steam Turbine,WASTE - Steam,18089.0,331110
363,18,General Motors,14000,Reciprocating Engine,BIOMASS - Landfill Gas,18003.0,336111
364,18,2G Energy,1200,Reciprocating Engine,BIOMASS - Digester Gas,18039.0,311615
365,18,Stripco Inc / NiSource Inc.,120,Microturbine,NG - Natural Gas,18141.0,331110
366,18,ArcelorMittal / Primary Energy,50000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,18089.0,331110
367,18,ArcelorMittal,135000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,18089.0,331110
368,18,BP Amoco Chemicals Company,660600,Combined Cycle,NG - Natural Gas,18089.0,32411
369,18,Cargill Inc.,16000,Boiler/Steam Turbine,NG - Natural Gas,18089.0,311221
370,18,Rolls Royce Corp,13000,Combustion Turbine,NG - Natural Gas,18097.0,336111
371,18,ArcelorMittal / SunCoke Energy / Primary Energy,95000,Other Waste Heat to Power*,WASTE - Waste Heat,18089.0,331110
372,18,US Steel / Primary Energy,63000,Combined Cycle,NG - Natural Gas,18127.0,331110
373,18,Lakeside Energy,161000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,18089.0,331110
374,18,Tate & Lyle Ingredients Americas,7400,Boiler/Steam Turbine,COAL - Coal,18157.0,311221
375,18,Caterpillar Tractor Company,3500,Reciprocating Engine,OIL - Oil,18157.0,333618
376,18,Alcoa Generating Corporation,800200,Boiler/Steam Turbine,COAL - Coal,18055.0,331314
377,18,ArcelorMittal,177720,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,18127.0,331110
378,18,Central Soya Company Inc.,2000,Boiler/Steam Turbine,COAL - Coal,18001.0,311224
379,20,Industrial Facility,44742,Combustion Turbine,NG - Natural Gas,20155.0,339999
380,20,Pratt Energy,5200,Combustion Turbine,NG - Natural Gas,20151.0,325193
381,20,Abengoa,21000,Boiler/Steam Turbine,BIOMASS - Biomass,20189.0,311213
382,20,Bonanza Bioenergy / Conestoga,4000,Backpressure Steam Turbine,WASTE - Waste Heat,20055.0,325199
383,20,Conestoga Energy Partners,4000,Boiler/Steam Turbine,NG - Natural Gas,20175.0,325193
384,20,Prairie-Horizon Agri-Energy LLC,1700,Boiler/Steam Turbine,NG - Natural Gas,20147.0,325193
385,20,East Kansas Agri Energy,1600,Boiler/Steam Turbine,NG - Natural Gas,20003.0,325193
386,20,Pratt Industries,2100,Combustion Turbine,NG - Natural Gas,20173.0,322219
387,20,Frontier Oil Corporation,40000,Combustion Turbine,NG - Natural Gas,20015.0,32411
388,20,Heartland Cement,4000,Boiler/Steam Turbine,WASTE - Waste Heat,20125.0,32731
389,20,Klein Tools Inc.,1500,Reciprocating Engine,OIL - Distillate Fuel Oil,20001.0,332216
390,20,Vulcan Materials Company,33000,Combustion Turbine,NG - Natural Gas,20173.0,325180
391,20,National Beef Packing Company,10000,Reciprocating Engine,NG - Natural Gas,20175.0,311611
392,20,Cargill Inc.,2500,Boiler/Steam Turbine,NG - Natural Gas,20057.0,325998
393,20,Sonoco Products,1460,Boiler/Steam Turbine,NG - Natural Gas,20155.0,32213
394,20,Procter & Gamble Co,2000,Boiler/Steam Turbine,NG - Natural Gas,20209.0,325611
395,21,Perdue Farms,999,Reciprocating Engine,BIOMASS - Digester Gas,21183.0,311224
396,21,Cox Lumber,1000,Backpressure Steam Turbine,WASTE - Steam,21217.0,321113
397,21,Cox Interior Inc.,5000,Boiler/Steam Turbine,WOOD - Wood Waste,21217.0,321113
398,21,Domtar / Willamette Industries Inc. / Weyerhaeuser,88000,Boiler/Steam Turbine,WASTE - Black Liquor,21091.0,321113
399,21,Air Products & Chemicals Inc.,23000,Combustion Turbine,NG - Natural Gas,21157.0,32512
400,21,Michelin,5000,Boiler/Steam Turbine,COAL - Coal,21111.0,326211
401,21,Young Manufacturing Company,320,Backpressure Steam Turbine,WASTE - Steam,21183.0,339999
402,22,Graphic Packaging International,84200,Boiler/Steam Turbine,WASTE - Black Liquor,22073.0,322121
403,22,CII Carbon,36400,Boiler/Steam Turbine,WASTE - Petroleum Coke,22087.0,325180
404,22,Rain CII Carbon,15000,Other Waste Heat to Power*,WASTE - Waste,22019.0,325180
405,22,Harris Group / DOE / ADA Carbon Solutions,20800,Boiler/Steam Turbine,WASTE - Waste Heat,22081.0,325998
406,22,Evonik Industries,5000,Combustion Turbine,NG - Natural Gas,22095.0,325
407,22,LyondellBasell/Waldron Engineering & Construction,30000,Combined Cycle,NG - Natural Gas,22019.0,325199
408,22,International Paper Company,78800,Boiler/Steam Turbine,WASTE - Black Liquor,22069.0,32213
409,22,Georgia-Pacific Corporation,127700,Boiler/Steam Turbine,WASTE - Black Liquor,22033.0,322121
410,22,Enterprise Products LP,4500,Organic Rankine Cycle,WASTE - Waste Heat,22039.0,32411
411,22,Dow Chemical Co,987000,Combined Cycle,NG - Natural Gas,22047.0,32511
412,22,American Sugar Refining,14000,Boiler/Steam Turbine,NG - Natural Gas,22087.0,311314
413,22,Air Liquide America Corp.,80000,Combustion Turbine,NG - Natural Gas,22005.0,325000
414,22,Dow Chemical / Union Carbide Corporation,323600,Combined Cycle,NG - Natural Gas,22089.0,325180
415,22,PPG / Entergy Corp / Axiall,446600,Combined Cycle,NG - Natural Gas,22019.0,325180
416,22,Occidental Chemical Corp,895000,Combined Cycle,NG - Natural Gas,22089.0,32511
417,22,Calumet Lubricants Co,3520,Combustion Turbine,NG - Natural Gas,22019.0,325
418,22,Air Liquide Large Industries U.S.,83900,Combustion Turbine,NG - Natural Gas,22005.0,333999
419,22,PDV America / Citgo Petroleum Corp,67000,Combustion Turbine,OIL - Oil,22019.0,32411
420,22,Praxair,2915,Backpressure Steam Turbine,WASTE - Steam,22019.0,325
421,22,ExxonMobil Corp / Entergy Gulf States / Ethos Energy,450900,Combined Cycle,NG - Natural Gas,22033.0,32411
422,22,Chevron USA. Inc. / Oronite Co LLC,23500,Combustion Turbine,NG - Natural Gas,22075.0,32411
423,22,International Paper Company,91000,Boiler/Steam Turbine,BIOMASS - Biomass,22117.0,32213
424,22,Sheppard Co.,7030,Combustion Turbine,NG - Natural Gas,22053.0,339999
425,22,BASF Corporation,76900,Combustion Turbine,NG - Natural Gas,22005.0,32512
426,22,Georgia Gulf Corporation / Axiall,306000,Combustion Turbine,NG - Natural Gas,22047.0,325211
427,22,Formosa Plastics Corporation USA,105500,Boiler/Steam Turbine,NG - Natural Gas,22033.0,325211
428,22,International Paper Company,136000,Boiler/Steam Turbine,WOOD - Wood Waste,22031.0,322121
429,22,Bass Enterprises,375,Reciprocating Engine,NG - Natural Gas,22095.0,325
430,22,Exxon Chemical Americas/Exxon Co. USA,85300,Combustion Turbine,NG - Natural Gas,22033.0,32411
431,22,ConocoPhillips,19000,Boiler/Steam Turbine,WASTE - Waste Gas,22075.0,32411
432,22,Chalmette Refinery LLC,5700,Other,OTR - Other,22087.0,32411
433,22,Gulf Coast Engr Mgt/Boyce Machinery,490,Reciprocating Engine,NG - Natural Gas,22051.0,311511
434,22,Placid Refining Company,7600,Combustion Turbine,NG - Natural Gas,22121.0,32411
435,22,Entergy Nelson Industrial Steam Company,217000,Boiler/Steam Turbine,WASTE - Petroleum Coke,22019.0,325
436,22,Momentive Specialty Chemicals,67300,Combustion Turbine,NG - Natural Gas,22005.0,325211
437,22,Arcadian Corporation / PCS Nitrogen,21500,Boiler/Steam Turbine,NG - Natural Gas,22005.0,325311
438,22,PPG Industries Inc.,3400,Boiler/Steam Turbine,NG - Natural Gas,22019.0,325180
439,22,PPG Industries Inc.,357700,Combined Cycle,NG - Natural Gas,22019.0,325180
440,22,Agrielectric Power Partners Ltd,12000,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,22019.0,311211
441,22,M. A. Patout & Son Ltd,3000,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,22045.0,311314
442,22,Dow Chemical Co,464500,Combined Cycle,NG - Natural Gas,22047.0,325211
443,22,Louisiana Sugar Refining LLC,6700,Boiler/Steam Turbine,NG - Natural Gas,22093.0,311314
444,22,Kaiser Aluminum & Chemical Corp / Noranda Alumina,79700,Boiler/Steam Turbine,NG - Natural Gas,22093.0,331313
445,22,Rh�ne-Poulenc,4000,Boiler/Steam Turbine,NG - Natural Gas,22033.0,325180
446,22,WestRock,66400,Boiler/Steam Turbine,NG - Natural Gas,22049.0,32213
447,22,Boise Cascade Corporation,61500,Boiler/Steam Turbine,WASTE - Black Liquor,22011.0,322121
448,22,PPG Industries Inc.,127000,Boiler/Steam Turbine,NG - Natural Gas,22019.0,325180
449,22,Citgo Petroleum Corp,75000,Boiler/Steam Turbine,WASTE - Waste Gas,22019.0,32411
450,22,Mosaic Company,33000,Steam Rankine Cycle,WASTE - Waste,22093.0,325998
451,22,Hood Container of Louisiana,12500,Boiler/Steam Turbine,WASTE - Black Liquor,22087.0,32213
452,22,Union Texas Petroleum Corporation,2000,Boiler/Steam Turbine,NG - Natural Gas,22001.0,32411
453,22,American Sugar Refining,1200,Boiler/Steam Turbine,NG - Natural Gas,22007.0,311314
454,22,PPG Industries Inc.,10000,Boiler/Steam Turbine,NG - Natural Gas,22019.0,325180
455,22,St Mary Sugar Coop Inc.,1080,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,22045.0,311314
456,25,Erving Paper Mills Inc.,6000,Boiler/Steam Turbine,NG - Natural Gas,25011.0,322121
457,25,Waldron Engineering & Construction Inc.,2000,Combustion Turbine,NG - Natural Gas,25021.0,325199
458,25,AstraZeneca,1200,Reciprocating Engine,NG - Natural Gas,25017.0,325412
459,25,Hollingsworth and Vose,3800,Combustion Turbine,NG - Natural Gas,25017.0,322121
460,25,Ken's Foods,1200,Reciprocating Engine,BIOMASS - Digester Gas,25017.0,311941
461,25,J&G Foods Inc.,148,Reciprocating Engine,NG - Natural Gas,25027.0,311611
462,25,Mass Bay Brewing Company,250,Reciprocating Engine,NG - Natural Gas,25025.0,31212
463,25,Crane & Company STG,224,Reciprocating Engine,NG - Natural Gas,25003.0,322121
464,25,Simonds International,1800,Reciprocating Engine,NG - Natural Gas,25027.0,333517
465,25,Genzyme Corporation,1200,Combustion Turbine,NG - Natural Gas,25025.0,325412
466,25,Seaman Paper Company,283,Boiler/Steam Turbine,WOOD - Wood,25027.0,322121
467,25,Gillette Company,12200,Boiler/Steam Turbine,NG - Natural Gas,25025.0,332215
468,25,Aircogen CHP Solutions,550,Reciprocating Engine,NG - Natural Gas,25017.0,339112
469,25,Iggy's Bread of the World,47,Reciprocating Engine,BIOMASS - Biomass,25017.0,31181
470,25,UAE Lowell Power/Lowell Cogeneration Company / L'Energia,85100,Combined Cycle,NG - Natural Gas,25017.0,311824
471,25,Titleist Ball Plant II,2000,Reciprocating Engine,NG - Natural Gas,25005.0,33992
472,25,Newark America,6300,Boiler/Steam Turbine,NG - Natural Gas,25027.0,32213
473,25,Biogen,5700,Combustion Turbine,NG - Natural Gas,25017.0,325412
474,25,Pfizer / Bio Pharma / Wyeth,10000,Combustion Turbine,NG - Natural Gas,25009.0,325
475,25,Trigen Energy Corp,6000,Reciprocating Engine,NG - Natural Gas,25025.0,31133
476,25,Boston Land Company,60,Reciprocating Engine,NG - Natural Gas,25017.0,313
477,25,Malden Mills,8400,Combustion Turbine,NG - Natural Gas,25009.0,313
478,25,Central Hudson Enterprises Corporation,4850,Combustion Turbine,NG - Natural Gas,25003.0,325412
479,25,Cogentrix / Masspower,267000,Combined Cycle,NG - Natural Gas,25013.0,325211
480,25,Crane Paper,426,Backpressure Steam Turbine,WASTE - Steam,25003.0,322121
481,25,Baldwinville Products Inc.,1000,Boiler/Steam Turbine,OIL - Oil,25027.0,322121
482,25,Cogentrix/ Altresco Pittsfield LP,173000,Combined Cycle,NG - Natural Gas,25003.0,335311
483,25,Minerals Technologies,4800,Reciprocating Engine,NG - Natural Gas,25003.0,325998
484,25,NEES Energy,500,Reciprocating Engine,NG - Natural Gas,25027.0,333515
485,25,Lowell Cogeneration Company L.P.,30000,Combined Cycle,NG - Natural Gas,25017.0,31321
486,25,Riverdale Mills Corporation,1200,Reciprocating Engine,NG - Natural Gas,25027.0,331110
487,25,Solutia Inc.,5700,Boiler/Steam Turbine,COAL - Coal,25013.0,325211
488,25,General Electric Company,53600,Combined Cycle,OIL - Residual Fuel Oil,25009.0,336412
489,25,Eastman Gelatine Corp,6100,Boiler/Steam Turbine,NG - Natural Gas,25009.0,325998
490,25,Atlantic Coast Paperboard,2000,Boiler/Steam Turbine,OIL - Oil,25009.0,32213
491,25,Norton Company,5600,Boiler/Steam Turbine,COAL - Coal,25027.0,333
492,24,American Yeast,400,Reciprocating Engine,BIOMASS - Digester Gas,24510.0,311999
493,24,Amstar Corporation/ TASR Co,17500,Boiler/Steam Turbine,NG - Natural Gas,24510.0,311314
494,24,AES Wr Limited Partnership,180000,Boiler/Steam Turbine,COAL - Coal,24001.0,32512
495,24,Panda Brandywine LP,230000,Boiler/Steam Turbine,NG - Natural Gas,24033.0,325998
496,24,Verso Paper,65000,Boiler/Steam Turbine,COAL - Coal,24001.0,322121
497,23,Athens Energy / Maine Woods Pellet Company,9000,Organic Rankine Cycle,WOOD - Wood Waste,23025.0,321999
498,23,Huhtamaki,575,Backpressure Steam Turbine,WASTE - Steam,23011.0,32221
499,23,Calpine - Androscoggin Energy LLC,163500,Combustion Turbine,NG - Natural Gas,23007.0,322121
500,23,Madison Paper Industries Inc,3000,Boiler/Steam Turbine,OIL - Residual Fuel Oil,23025.0,322121
501,23,Aroostook & Bangor Reload Co,1000,Boiler/Steam Turbine,WOOD - Wood Waste,23019.0,321113
502,23,Sappi / S.D. Warren/Scott Paper Company,115000,Boiler/Steam Turbine,WASTE - Black Liquor,23025.0,322121
503,23,Verso Paper / Rumford Cogen Company,85000,Boiler/Steam Turbine,COAL - Coal,23017.0,322121
504,23,Twin Rivers Paper Co.,20000,Boiler/Steam Turbine,WASTE - Black Liquor,23003.0,322121
505,23,Lavalley Lumber LLC,1500,Boiler/Steam Turbine,WOOD - Wood Waste,23031.0,321113
506,23,Sappi / S.D. Warren/Scott Paper Company,62500,Boiler/Steam Turbine,WOOD - Wood Waste,23005.0,322121
507,23,Robbins Lumber Inc,1250,Boiler/Steam Turbine,WOOD - Wood Waste,23027.0,321113
508,23,Verso Paper,80000,Boiler/Steam Turbine,WASTE - Black Liquor,23007.0,322121
509,23,Domtar / Georgia-Pacific Corporation,44500,Boiler/Steam Turbine,WASTE - Black Liquor,23003.0,322121
510,23,Verso Paper / Boise Cascade Corporation,12500,Boiler/Steam Turbine,NG - Natural Gas,23017.0,322121
511,26,Cargill Inc.,4200,Boiler/Steam Turbine,NG - Natural Gas,26035.0,311942
512,26,Andersons Albion Ethanol LLC,10100,Combustion Turbine,NG - Natural Gas,26025.0,325193
513,26,Coldwater Board of Public Utilities,13000,Reciprocating Engine,NG - Natural Gas,26023.0,311421
514,26,General Motors,1800,Backpressure Steam Turbine,WASTE - Steam,26045.0,336111
515,26,Dearborn Industrial Gen Inc.,760000,Combined Cycle,NG - Natural Gas,26163.0,336111
516,26,CRM Inc.,450,Reciprocating Engine,NG - Natural Gas,26055.0,332
517,26,Lafarge Corp,47200,Other Waste Heat to Power*,WASTE - Waste,26007.0,327
518,26,Dow Chemical USA.,7030,Combustion Turbine,NG - Natural Gas,26063.0,325998
519,26,Cargill,6170,Combustion Turbine,NG - Natural Gas,26133.0,325
520,26,Domtar Paper,1210,Combustion Turbine,NG - Natural Gas,26077.0,322121
521,26,Michigan Power L.P.,128000,Combined Cycle,NG - Natural Gas,26105.0,325211
522,26,United States Gypsum / Menasha Packaging Co LLC / Otsego Paper Inc.,10600,Combustion Turbine,NG - Natural Gas,26005.0,32213
523,26,Beaver Michigan Associates L.P./Atlantic Power Corp.,38000,Boiler/Steam Turbine,WOOD - Wood,26165.0,321113
524,26,Graphic Packaging Corp,11800,Boiler/Steam Turbine,NG - Natural Gas,26077.0,322121
525,26,Voss Industries Aka Mmc Metals,1000,Reciprocating Engine,NG - Natural Gas,26163.0,332
526,26,Voss Industries Aka Mmc Metals,1000,Reciprocating Engine,NG - Natural Gas,26163.0,331110
527,26,ADA Cogeneration,29400,Combined Cycle,NG - Natural Gas,26081.0,325611
528,26,Ajax Metal Processing Inc./Hale Enginee,500,Reciprocating Engine,NG - Natural Gas,26163.0,332
529,26,Tondu Energy Filer City Power Plant,60000,Boiler/Steam Turbine,COAL - Coal,26101.0,322121
530,26,EQT Infrastructure/Fortistar,1633000,Combined Cycle,NG - Natural Gas,26111.0,325199
531,26,Michigan Sugar Company,1500,Boiler/Steam Turbine,COAL - Coal,26063.0,311313
532,26,Pfizer,3200,Combustion Turbine,NG - Natural Gas,26161.0,325412
533,26,Allied Finishing Inc.,800,Reciprocating Engine,NG - Natural Gas,26081.0,332
534,26,Viking Energy of Lincoln,18000,Boiler/Steam Turbine,WOOD - Wood,26001.0,311
535,26,Powertrain Warren GMC,4000,Combustion Turbine,NG - Natural Gas,26099.0,336111
536,26,Marquette Fabricators Inc.,175,Boiler/Steam Turbine,WOOD - Wood,26081.0,321
537,26,Parkdale Pharmaceutical Inc.,2800,Combustion Turbine,NG - Natural Gas,26125.0,325412
538,26,All-Wood Inc.,150,Reciprocating Engine,BIOMASS - Biomass,26013.0,321113
539,26,Dunn Paper / SECO Energy,15000,Combustion Turbine,NG - Natural Gas,26147.0,32213
540,26,Verso Paper,28000,Boiler/Steam Turbine,BIOMASS - Biomass,26043.0,322121
541,26,Verso,100000,Boiler/Steam Turbine,WASTE - Black Liquor,26041.0,322121
542,26,Dow Corning Corporation,22400,Boiler/Steam Turbine,WOOD - Wood,26111.0,325199
543,26,Herman Miller Inc.,500,Boiler/Steam Turbine,WOOD - Wood,26139.0,311999
544,26,Domtar Industries Inc.,7000,Boiler/Steam Turbine,COAL - Coal,26147.0,322121
545,26,General Foods Corporation,9000,Boiler/Steam Turbine,NG - Natural Gas,26025.0,31123
546,26,Louisiana Pacific Co / Decorative Panels International,6200,Boiler/Steam Turbine,COAL - Coal,26007.0,321113
547,26,Morton Salt Company,5000,Boiler/Steam Turbine,COAL - Coal,26101.0,325998
548,26,Waldorf Corporation,2500,Boiler/Steam Turbine,NG - Natural Gas,26025.0,32213
549,26,Michigan Sugar Company,1300,Boiler/Steam Turbine,NG - Natural Gas,26151.0,311313
550,26,Neenah Paper,6200,Boiler/Steam Turbine,COAL - Coal,26003.0,322121
551,26,WestRock,7000,Boiler/Steam Turbine,NG - Natural Gas,26005.0,32213
552,27,Boise Cascade Corporation,58500,Boiler/Steam Turbine,WASTE - Black Liquor,27071.0,322121
