,State,Organization Name,Capacity (kW),Prime Mover,Fuel Class - Primary Fuel,FIPS County,NAICS_2012
553,27,Koda Energy LLC,19700,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,27139.0,311213
554,27,WestRock,12000,Boiler/Steam Turbine,NG - Natural Gas,27137.0,32213
555,27,Central Minnesota Ethanol Cooperative,2000,Boiler/Steam Turbine,WOOD - Wood,27097.0,325193
556,27,POET Biorefining,7024,Reciprocating Engine,OIL - Distillate Fuel Oil,27013.0,32512
557,27,Sappi Fine Papers,55000,Boiler/Steam Turbine,WASTE - Black Liquor,27017.0,322121
558,27,Center Point Energy,60,Microturbine,NG - Natural Gas,27037.0,339999
559,27,CenterPoint Energy,1250,Combustion Turbine,NG - Natural Gas,27079.0,339999
560,27,Ainsworth Lumber Co.,11000,Boiler/Steam Turbine,WOOD - Wood Waste,27007.0,322121
561,27,American Crystal Sugar Co,7500,Boiler/Steam Turbine,COAL - Coal,27119.0,311313
562,27,Archer Daniels Midland Company,6150,Boiler/Steam Turbine,COAL - Coal,27013.0,311224
563,27,Verso,10600,Boiler/Steam Turbine,WOOD - Wood Waste,27137.0,32222
564,27,Blandin Paper Company,28600,Boiler/Steam Turbine,WOOD - Wood Waste,27061.0,322121
565,27,Xcel Energy - Sherburne County,100000,Boiler/Steam Turbine,COAL - Coal,27005.0,322121
566,27,Southern Minnesota Beet Sugar Cooperative,7500,Boiler/Steam Turbine,COAL - Coal,27109.0,311314
567,27,American Crystal Sugar Co,6500,Boiler/Steam Turbine,COAL - Coal,27119.0,311314
568,27,American Crystal Sugar Co,5000,Boiler/Steam Turbine,COAL - Coal,27027.0,311313
569,27,Brainerd Industrial Center,600,Boiler/Steam Turbine,COAL - Coal,27035.0,322121
570,29,Missouri Joint Municipal Electric Utility Commission / POET Biorefining,15000,Combustion Turbine,NG - Natural Gas,29007.0,325193
571,29,POET Biorefining / Northeast Missouri Grain LLC / City of Macon,10000,Combustion Turbine,NG - Natural Gas,29121.0,325193
572,29,Smith Flooring Inc.,500,Boiler/Steam Turbine,WOOD - Wood,29091.0,321918
573,29,La-Z-Boy Chair Company Inc.,750,Boiler/Steam Turbine,WOOD - Wood,29145.0,337112
574,28,Georgia-Pacific,7200,Combustion Turbine,NG - Natural Gas,28129.0,321212
575,28,Calgon Carbon,732,Backpressure Steam Turbine,WASTE - Steam,28045.0,335991
576,28,Riverwood Products Inc.,300,Boiler/Steam Turbine,WOOD - Wood,28081.0,337112
577,28,Mississippi Power,170500,Combustion Turbine,NG - Natural Gas,28059.0,32411
578,28,Weyerhaeuser Company,122600,Boiler/Steam Turbine,WASTE - Black Liquor,28087.0,322
579,28,Comet Agri Systems,5000,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,28151.0,311212
580,28,Eupora Woodworking,700,Boiler/Steam Turbine,WOOD - Wood,28155.0,337112
581,28,Georgia-Pacific Corporation,50000,Boiler/Steam Turbine,WASTE - Black Liquor,28111.0,32211
582,28,CF Industries,20000,Combustion Turbine,NG - Natural Gas,28163.0,325311
583,28,Chevron USA. Inc.,6000,Boiler/Steam Turbine,WASTE - Waste Heat,28059.0,32411
584,28,Georgia-Pacific Corporation,60000,Boiler/Steam Turbine,WASTE - Black Liquor,28077.0,322121
585,30,F.H. Stoltze Land and Lumber,2800,Boiler/Steam Turbine,WOOD - Wood Waste,30029.0,321113
586,30,ExxonMobil Corporation / Billings Generation Inc,55000,Boiler/Steam Turbine,WASTE - Petroleum Coke,30111.0,32411
587,30,Young Electric Sign Company,200,Reciprocating Engine,NG - Natural Gas,30049.0,33995
588,30,Sidney Sugars Factory,4000,Boiler/Steam Turbine,COAL - Coal,30083.0,311313
589,37,Prestage AgEnergy,1760,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,37163.0,311119
590,37,Wellons Energy Solutions,7200,Boiler/Steam Turbine,OIL - Oil,37157.0,31212
591,37,Sierra Nevada Brewing,400,Microturbine,BIOMASS - Digester Gas,37089.0,31212
592,37,Weyerhaeuser Company,38100,Boiler/Steam Turbine,WASTE - Black Liquor,37049.0,32211
593,37,Kapstone Paper and Packaging Corporation,28100,Boiler/Steam Turbine,COAL - Coal,37083.0,322121
594,37,Pfizer Pharmaceuticals,250,Boiler/Steam Turbine,BIOMASS - Biomass,37105.0,325413
595,37,Wellons-Perdue Biomass Facility,495,Boiler/Steam Turbine,BIOMASS - Biomass,37091.0,311224
596,37,Ingenco,4200,Reciprocating Engine,BIOMASS - Landfill Gas,37049.0,333
597,37,Minges Bottling,300,Reciprocating Engine,OIL - Diesel,37147.0,312111
598,37,The Cheesecake Factory,1600,Reciprocating Engine,OIL - Diesel,37047.0,311813
599,37,Sara Lee Corporation,5300,Combined Cycle,OIL - Diesel,37065.0,311812
600,37,Novartis International,2000,Reciprocating Engine,OIL - Diesel,37195.0,325412
601,37,Smithfield Packing - Kinston Division,3600,Reciprocating Engine,OIL - Distillate Fuel Oil,37107.0,311611
602,37,Smithfield Packaging,2600,Reciprocating Engine,OIL - Distillate Fuel Oil,37195.0,311611
603,37,Smithfield Packing Co,28500,Reciprocating Engine,OIL - Distillate Fuel Oil,37017.0,311611
604,37,Enerdyne Ii/Dte Biomass Energy Systems,4500,Combustion Turbine,BIOMASS - Digester Gas,37067.0,313310
605,37,Perdue Farms,5000,Combined Cycle,NG - Natural Gas,37091.0,311211
606,37,West Pharmaceutical Services,1200,Reciprocating Engine,OIL - Distillate Fuel Oil,37107.0,325411
607,37,Archer Daniels Midland Company,52500,Combustion Turbine,NG - Natural Gas,37019.0,311
608,37,DSM Pharmaceuticals,3500,Combustion Turbine,OIL - Distillate Fuel Oil,37147.0,325412
609,37,Ingedion Inc.,8400,Boiler/Steam Turbine,WOOD - Wood Waste,37067.0,311221
610,37,Mid-South Cogeneration Inc.,4500,Boiler/Steam Turbine,WOOD - Wood,37111.0,321
611,37,FMC Lithium,5500,Boiler/Steam Turbine,COAL - Coal,37071.0,325180
612,37,Craven County Wood Energy LP,47000,Boiler/Steam Turbine,WOOD - Wood Waste,37049.0,32512
613,37,Panda Energy/Panda-Rosemary,180000,Combined Cycle,NG - Natural Gas,37083.0,31321
614,37,Edgecombe Genco,115600,Boiler/Steam Turbine,COAL - Coal,37047.0,325411
615,37,Cogentrix/ Southport Cogeneration Plant,115000,Boiler/Steam Turbine,COAL - Coal,37019.0,325412
616,37,Coastal Carolina Clean Power,27000,Boiler/Steam Turbine,COAL - Coal,37061.0,313310
617,37,Cogentrix of North Carolina Inc.,35000,Boiler/Steam Turbine,COAL - Coal,37155.0,315190
618,37,PCS Phosphate,51900,Boiler/Steam Turbine,OTR - Other,37013.0,325180
619,37,Evergreen Packaging,52500,Boiler/Steam Turbine,COAL - Coal,37087.0,322121
620,37,Domtar Paper Company,114000,Boiler/Steam Turbine,WOOD - Wood Waste,37187.0,322121
621,37,International Paper Company / Riegel,48300,Boiler/Steam Turbine,BIOMASS - Biomass,37047.0,322121
622,38,Great River Energy Spiritwood Station,99000,Boiler/Steam Turbine,COAL - Coal,38093.0,311213
623,38,Great River Energy,6500,Boiler/Steam Turbine,COAL - Coal,38055.0,325193
624,38,American Crystal Sugar Co.,13300,Boiler/Steam Turbine,COAL - Coal,38097.0,311314
625,38,Archer Daniels Midland Company,10200,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,38073.0,311
626,38,American Crystal Sugar Co.,6000,Boiler/Steam Turbine,COAL - Coal,38067.0,311314
627,38,Andeavor,7500,Boiler/Steam Turbine,WASTE - Waste Gas,38059.0,32411
628,31,Archer Daniels Midland Company,70000,Boiler/Steam Turbine,COAL - Coal,31141.0,325199
629,31,Bridgeport Ethanol,2000,Backpressure Steam Turbine,WASTE - Waste Heat,31123.0,325199
630,31,Western Sugar Co,1500,Boiler/Steam Turbine,NG - Natural Gas,31123.0,311314
631,31,Archer Daniels Midland Company,7900,Boiler/Steam Turbine,COAL - Coal,31109.0,311224
632,31,Original Equipment Corporation,30,Reciprocating Engine,NG - Natural Gas,31157.0,336
633,33,Foss Manufacturing Co. of New Hampshire,8100,Combustion Turbine,OIL - Distillate Fuel Oil,33015.0,31323
634,33,Velcro USA Inc,8600,Combustion Turbine,NG - Natural Gas,33011.0,313220
635,33,TE Subcom Middleton Supply,600,Combustion Turbine,NG - Natural Gas,33015.0,335929
636,34,Merck & Company Inc.,15950,Boiler/Steam Turbine,NG - Natural Gas,34039.0,325412
637,34,Manufacturing Facility,720,Reciprocating Engine,NG - Natural Gas,34023.0,339999
638,34,Kellogg Company,750,Fuel Cell,NG - Natural Gas,34001.0,311813
639,34,Industrial Facility,440,Fuel Cell,NG - Natural Gas,34039.0,339999
640,34,Astor Chocolate / BluePoint Energy,525,Reciprocating Engine,NG - Natural Gas,34029.0,31133
641,34,Sonic Development Inc.,75,Reciprocating Engine,NG - Natural Gas,34027.0,335931
642,34,Bristol-Myers Squibb,4000,Reciprocating Engine,NG - Natural Gas,34021.0,325412
643,34,DSM Nutritional Products,9520,Combustion Turbine,NG - Natural Gas,34041.0,311514
644,34,National Gypsum,3400,Combustion Turbine,NG - Natural Gas,34005.0,322121
645,34,Capstone Viking Yacht,390,Microturbine,NG - Natural Gas,34005.0,339999
646,34,Anheuser Busch,7650,Combined Cycle,NG - Natural Gas,34013.0,31212
647,34,Carlyle Group / Janssen Pharmaceuticals,3000,Combustion Turbine,NG - Natural Gas,34035.0,325412
648,34,Infineum USA,275,Backpressure Steam Turbine,WASTE - Waste,34039.0,32411
649,34,Pharmaceutical Manufacturer,100,Reciprocating Engine,NG - Natural Gas,34023.0,325613
650,34,Aarhus United USA / Northern Power Systems,385,Reciprocating Engine,BIOMASS - Biomass,34013.0,311225
651,34,Marina Energy,8400,Reciprocating Engine,NG - Natural Gas,34033.0,326199
652,34,Hoechst Celanese Corporation,5000,Combustion Turbine,NG - Natural Gas,34035.0,325220
653,34,East Coast Power,175000,Combustion Turbine,NG - Natural Gas,34039.0,32411
654,34,East Coast Power,1012500,Combined Cycle,NG - Natural Gas,34039.0,32411
655,34,Rex Lumber,300,Boiler/Steam Turbine,WOOD - Wood,34025.0,321113
656,34,International Flavors & Fragrances,2155,Reciprocating Engine,NG - Natural Gas,34023.0,32562
657,34,Alpha Industries,1403,Reciprocating Engine,NG - Natural Gas,34003.0,339999
658,34,Bristol-Myers Squibb Company Inc,11000,Boiler/Steam Turbine,NG - Natural Gas,34023.0,325412
659,34,Amerada Hess Company,600,Reciprocating Engine,NG - Natural Gas,34031.0,339999
660,34,DSM,40500,Boiler/Steam Turbine,NG - Natural Gas,34041.0,325411
661,34,Interbake Foods Inc.,1050,Reciprocating Engine,NG - Natural Gas,34039.0,311812
662,34,Bristol-Myers Squibb Company Inc,3500,Combustion Turbine,NG - Natural Gas,34021.0,325412
663,34,Transpahse Systems Inc.,700,Other,OTR - Other,34025.0,311
664,34,Cogentrix/ Chambers Cogeneration LP,285000,Boiler/Steam Turbine,COAL - Coal,34033.0,325199
665,34,Energy Alternatives Inc.,555,Reciprocating Engine,NG - Natural Gas,34003.0,322211
666,34,Covanta Ogden Martin Systems Inc.,44000,Boiler/Steam Turbine,WASTE - Municipal Solid Waste,34039.0,339999
667,34,Pr Camden Cogen LP,148000,Combined Cycle,NG - Natural Gas,34007.0,32213
668,34,Calpine - Parlin Inc,128000,Combined Cycle,NG - Natural Gas,34023.0,325992
669,34,ExxonMobil Corp,50000,Combined Cycle,WASTE - Waste,34015.0,32411
670,34,Ingredion,650,Reciprocating Engine,NG - Natural Gas,34035.0,32552
671,34,Van Leer Chocolate Corporation,1200,Reciprocating Engine,NG - Natural Gas,34017.0,31133
672,34,Doyle Chemical,5400,Combined Cycle,NG - Natural Gas,34023.0,325211
673,34,Reheis Chemcial Corporation,625,Reciprocating Engine,NG - Natural Gas,34039.0,325411
674,34,Atlantic Power,25000,Combined Cycle,NG - Natural Gas,34039.0,325412
675,34,M.I. Holdings Inc.,268,Reciprocating Engine,NG - Natural Gas,34017.0,325
676,34,Sandy Mac Food Company,1000,Reciprocating Engine,NG - Natural Gas,34007.0,311613
677,34,Henry Colt Enterprises Inc.,620,Reciprocating Engine,NG - Natural Gas,34015.0,311615
678,34,Rudox Engine & Equipment Co.,200,Reciprocating Engine,OIL - Oil,34003.0,333618
679,34,Concept Technology Inc.,60,Reciprocating Engine,NG - Natural Gas,34021.0,323117
680,34,Unison Energy,648,Reciprocating Engine,OIL - Oil,34027.0,325611
681,34,Viron Corporation,120,Reciprocating Engine,NG - Natural Gas,34031.0,325
682,34,Automatic Switch Company,400,Reciprocating Engine,OIL - Oil,34027.0,332919
683,34,Kimberly-Clark Corporation,3000,Boiler/Steam Turbine,NG - Natural Gas,34023.0,322121
684,34,Fiber Mark Drbl Specialities,2000,Boiler/Steam Turbine,NG - Natural Gas,34019.0,322299
685,34,Ashland-Aqualon,4500,Boiler/Steam Turbine,OIL - Distillate Fuel Oil,34023.0,325199
686,32,Paragon Energy Holdings / MSD Capital L.P. Saguaro Power Company,105000,Combined Cycle,NG - Natural Gas,32003.0,325180
687,36,Transcontinental Ultra Flex Inc.,250,Reciprocating Engine,NG - Natural Gas,36047.0,323113
688,36,Ultra-Flex Packaging Corporation,625,Reciprocating Engine,NG - Natural Gas,36047.0,323999
689,36,Cubit Power One Inc.,10200,Reciprocating Engine,NG - Natural Gas,36085.0,312113
690,36,4C Foods Corporation,400,Reciprocating Engine,NG - Natural Gas,36047.0,311
691,36,DO & CO,210,Reciprocating Engine,NG - Natural Gas,36081.0,311999
692,36,Johnson Brothers Lumber / Buyea Road Landfill,1600,Reciprocating Engine,BIOMASS - Landfill Gas,36053.0,321113
693,36,Owens Corning,200,Microturbine,NG - Natural Gas,36001.0,32615
694,36,HARBEC Plastics,1270,Microturbine,NG - Natural Gas,36117.0,325211
695,36,Van Blarcom Closures,1500,Reciprocating Engine,NG - Natural Gas,36047.0,339999
696,36,VBCIndustries,1200,Reciprocating Engine,NG - Natural Gas,36047.0,326299
697,36,Pepsi Cola Bottling Co.,1460,Reciprocating Engine,NG - Natural Gas,36081.0,312111
698,36,Enviornmental Management Group / NYSERDA,400,Reciprocating Engine,BIOMASS - Digester Gas,36065.0,31212
699,36,Twin Marquis Foods,200,Reciprocating Engine,NG - Natural Gas,36047.0,312999
700,36,Hoskie Company,75,Reciprocating Engine,NG - Natural Gas,36047.0,31171
701,36,Coca-Cola Bottling Company,800,Fuel Cell,NG - Natural Gas,36119.0,312111
702,36,Lockheed Martin,668,Boiler/Steam Turbine,WOOD - Wood,36107.0,334999
703,36,SABIC Innovative Plastics,1108,Boiler/Steam Turbine,NG - Natural Gas,36001.0,325211
704,36,ACME Smoked Fish,1200,Reciprocating Engine,NG - Natural Gas,36047.0,311710
705,36,CRM Inc.,846,Reciprocating Engine,NG - Natural Gas,36087.0,311812
706,36,Power Pallet,450,Reciprocating Engine,BIOMASS - Biomass,36057.0,321
707,36,Alpha Plastics,180,Microturbine,NG - Natural Gas,36047.0,326199
708,36,Paradise Plastics,1000,Reciprocating Engine,NG - Natural Gas,36047.0,325211
709,36,NYSERDA,343,Backpressure Steam Turbine,WASTE - Steam,36091.0,325180
710,36,Al Cohen's Bakery,210,Reciprocating Engine,NG - Natural Gas,36029.0,311812
711,36,Advanced Power Systems,60,Microturbine,NG - Natural Gas,36119.0,325211
712,36,Unison Energy,101100,Boiler/Steam Turbine,COAL - Coal,36067.0,322299
713,36,Louis Food Service,194,Reciprocating Engine,NG - Natural Gas,36047.0,311
714,36,J&J Farms Creamery,375,Reciprocating Engine,NG - Natural Gas,36081.0,311511
715,36,City Fresh Market,420,Reciprocating Engine,NG - Natural Gas,36005.0,311
716,36,Superior Fiber Mills Inc.,250,Reciprocating Engine,NG - Natural Gas,36047.0,313110
717,36,Wightman Lumber,96,Backpressure Steam Turbine,WASTE - Steam,36077.0,321113
718,36,Vanbro Asphalt,1250,Reciprocating Engine,NG - Natural Gas,36085.0,327331
719,36,Pfizer,23400,Combined Cycle,NG - Natural Gas,36087.0,325412
720,36,Fitzpatrick & Weller,450,Backpressure Steam Turbine,WASTE - Steam,36009.0,321113
721,36,WPS Beaver Falls / Kamine/Besicorp Beaver Falls LP,100000,Combined Cycle,NG - Natural Gas,36049.0,32213
722,36,Private Brands,545,Reciprocating Engine,NG - Natural Gas,36047.0,311
723,36,Indeck Energy Services Inc.,147000,Combined Cycle,NG - Natural Gas,36091.0,322121
724,36,Pepsi Cola Company,1050,Reciprocating Engine,OIL - Oil,36119.0,312111
725,36,Indeck Energy Services Inc.,90600,Combined Cycle,NG - Natural Gas,36009.0,339999
726,36,Saranac Energy Company Inc.,240000,Combined Cycle,NG - Natural Gas,36019.0,322121
727,36,Cogentrix/ Selkirk Cogen Partners L.P.,345000,Combined Cycle,NG - Natural Gas,36001.0,326299
728,36,Chromium Plating & Polishing Corporation,525,Reciprocating Engine,NG - Natural Gas,36047.0,332813
729,36,Epner Technology,200,Reciprocating Engine,NG - Natural Gas,36047.0,332813
730,36,Golten's Marine Co. Inc.,100,Reciprocating Engine,NG - Natural Gas,36047.0,336611
731,36,Carr Street Generating Station / East Syracuse Generating Co. LP,105000,Combined Cycle,NG - Natural Gas,36067.0,325412
732,36,NRG Energy Inc.,56000,Combined Cycle,NG - Natural Gas,36043.0,332994
733,36,Syracuse Power Company,5000,Reciprocating Engine,NG - Natural Gas,36067.0,312111
734,36,Seneca Power Partners LP,64100,Combined Cycle,NG - Natural Gas,36037.0,311511
735,36,Lockport Energy Associates L.P.,222200,Combined Cycle,NG - Natural Gas,36053.0,336390
736,36,Buffalo Paperboard,1500,Boiler/Steam Turbine,NG - Natural Gas,36053.0,32213
737,36,Power City Generating/Sithe Energies,79000,Combined Cycle,NG - Natural Gas,36089.0,331314
738,36,Alliance Energy Group,64100,Combined Cycle,NG - Natural Gas,36065.0,332999
739,36,Indeck Energy Services Inc.,56600,Combined Cycle,NG - Natural Gas,36121.0,325998
740,36,Big Wheel Machinery Inc.,200,Reciprocating Engine,NG - Natural Gas,36009.0,333
741,36,Alliant Energy  / EUA Cogenex Corporation,450,Reciprocating Engine,OIL - Oil,36103.0,32213
742,36,Indeck Energy Services Inc.,57400,Combined Cycle,NG - Natural Gas,36075.0,322121
743,36,Indeck Energy Services Inc.,55900,Combined Cycle,NG - Natural Gas,36029.0,325211
744,36,Calpine -TBG Cogen / General Electric Company,57000,Combined Cycle,NG - Natural Gas,36059.0,336411
745,36,General Mills Inc.,3800,Combustion Turbine,NG - Natural Gas,36029.0,311211
746,36,Utility Systems Corporation /Cogenic,500,Reciprocating Engine,NG - Natural Gas,36081.0,311812
747,36,Finch Pruyn & Company Inc.,27000,Boiler/Steam Turbine,WOOD - Wood,36113.0,322121
748,36,Cogenic Energy Systems Inc.,456,Reciprocating Engine,NG - Natural Gas,36103.0,325
749,36,Cogent Little Falls G.P.,4500,Combined Cycle,NG - Natural Gas,36043.0,322121
750,36,U.S. Gypsum Company,5800,Combustion Turbine,NG - Natural Gas,36037.0,32742
751,36,Rushford Kiln & Milling Limited,416,Reciprocating Engine,NG - Natural Gas,36003.0,321113
752,36,Sun Chemical Corporation,75,Reciprocating Engine,NG - Natural Gas,36085.0,325199
753,36,Harden Furniture Inc.,665,Boiler/Steam Turbine,WOOD - Wood,36075.0,337112
754,36,Admiral Plastics,2350,Reciprocating Engine,NG - Natural Gas,36047.0,32616
755,36,American Ref-Fuel Company / Covanta Niagara,50000,Boiler/Steam Turbine,WASTE - Municipal Solid Waste,36063.0,325211
756,36,Magnolia Industries,1160,Reciprocating Engine,NG - Natural Gas,36047.0,326299
757,36,Glenmore Plastics,500,Reciprocating Engine,NG - Natural Gas,36047.0,325211
758,36,International Paper Company,41000,Boiler/Steam Turbine,NG - Natural Gas,36031.0,322121
759,36,Cargill Salt Inc.,8000,Boiler/Steam Turbine,NG - Natural Gas,36097.0,325998
760,39,Sofidel,15000,Combustion Turbine,NG - Natural Gas,39129.0,322121
761,39,Cooper Tire,7500,Combustion Turbine,NG - Natural Gas,39063.0,326211
762,39,Kraton Polymers,8000,Boiler/Steam Turbine,NG - Natural Gas,39167.0,325211
763,39,DTE Marietta,8000,Combustion Turbine,NG - Natural Gas,39167.0,325211
764,39,Morton Salt Company,2750,Boiler/Steam Turbine,COAL - Coal,39169.0,325199
765,39,Enerfab,200,Reciprocating Engine,NG - Natural Gas,39061.0,332722
766,39,Jay Plastics,3000,Reciprocating Engine,NG - Natural Gas,39139.0,326199
767,39,Quasar,1000,Reciprocating Engine,BIOMASS - Digester Gas,39125.0,326122
768,39,SunCoke Energy,46000,Other Waste Heat to Power*,WASTE - Waste Heat,39021.0,324199
769,39,ArcelorMittal,68000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,39035.0,331110
770,39,Haverhill Coke / SunCoke Energy,53000,Other Waste Heat to Power*,WASTE - Waste Heat,39145.0,324199
771,39,Broshco Fabricated Products / Jay Industries Inc.,4550,Reciprocating Engine,NG - Natural Gas,39139.0,331
772,39,Detroit-Edison Energy Services,28000,Combustion Turbine,NG - Natural Gas,39007.0,325130
773,39,Greif Board Corporation,6850,Combustion Turbine,NG - Natural Gas,39151.0,32213
774,39,Air Liquide America Corp - AE Operations,32000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,39081.0,331110
775,39,Sauder Woodworking Co.,7200,Boiler/Steam Turbine,WOOD - Wood Waste,39051.0,321113
776,39,Energy Development Services,3300,Reciprocating Engine,NG - Natural Gas,39007.0,325
777,39,Mill's Pride LP,1000,Boiler/Steam Turbine,WOOD - Wood Waste,39131.0,337112
778,39,International Cogeneration Corporation,75,Reciprocating Engine,NG - Natural Gas,39061.0,336
779,39,Resource Capital,700,Reciprocating Engine,NG - Natural Gas,39035.0,333
780,39,Synthetic Products Company,650,Reciprocating Engine,NG - Natural Gas,39035.0,325
781,39,Wausau Paper,7500,Boiler/Steam Turbine,COAL - Coal,39021.0,322291
782,39,Sunoco Inc,6000,Other Waste Heat to Power*,WASTE - Petroleum Coke,39095.0,32411
783,39,WestRock,15600,Boiler/Steam Turbine,NG - Natural Gas,39031.0,32213
784,39,WCI Steel Warren Consolidated,20500,Boiler/Steam Turbine,NG - Natural Gas,39155.0,331110
785,39,Glatfelter Research,92800,Boiler/Steam Turbine,COAL - Coal,39141.0,322121
786,39,Procter & Gamble Co,12500,Boiler/Steam Turbine,COAL - Coal,39061.0,325611
787,39,Diamond Crystal Salt Company,1100,Boiler/Steam Turbine,COAL - Coal,39153.0,325998
788,40,Phillips 66,5000,Boiler/Steam Turbine,WASTE - Waste Gas,40071.0,32411
789,40,AES Shady Point Inc.,320000,Boiler/Steam Turbine,COAL - Coal,40079.0,32512
790,40,Covanta Tulsa Renewable Energy LLC,16800,Boiler/Steam Turbine,WASTE - Municipal Solid Waste,40143.0,32411
791,40,Georgia-Pacific Corporation,114000,Boiler/Steam Turbine,COAL - Coal,40101.0,322121
792,40,International Paper Company,55000,Boiler/Steam Turbine,WASTE - Black Liquor,40089.0,322121
793,41,InEnTec (At Waste Mgmts),6400,Reciprocating Engine,BIOMASS - Digester Gas,41021.0,32512
794,41,2G Energy / J.C. Biomethane,1550,Reciprocating Engine,BIOMASS - Digester Gas,41039.0,325199
795,41,Integrated Biomass Resources,100,Reciprocating Engine,BIOMASS - Biomass,41063.0,321999
796,41,Seneca Jones Timber Company,19800,Boiler/Steam Turbine,WOOD - Wood,41039.0,321912
797,41,Evergreen Biopower LLC,10500,Boiler/Steam Turbine,WOOD - Wood Waste,41043.0,321113
798,41,Georgia-Pacific,18800,Boiler/Steam Turbine,WASTE - Black Liquor,41041.0,32213
799,41,Douglas County Forest Products,6000,Boiler/Steam Turbine,WOOD - Wood Waste,41019.0,321113
800,41,Allegheny Technologies / ATI Wah Chang,14000,Reciprocating Engine,NG - Natural Gas,41043.0,331314
801,41,International Grand Investment Corporation Cascade Pacific Pulp,93000,Combustion Turbine,NG - Natural Gas,41043.0,32211
802,41,Iberdrola Renewables,606000,Combined Cycle,NG - Natural Gas,41035.0,32211
803,41,Perennial Power,474000,Combined Cycle,NG - Natural Gas,41059.0,311423
804,41,Portland General Electric / Logan International,245000,Combined Cycle,NG - Natural Gas,41049.0,311411
805,41,Collins,7500,Boiler/Steam Turbine,WOOD - Wood,41035.0,339999
806,41,D R Johnson Lumber Company,7500,Boiler/Steam Turbine,WOOD - Wood Waste,41019.0,321113
807,41,Snake River Sugar Company,14000,Boiler/Steam Turbine,COAL - Coal,41045.0,311313
808,41,D R Johnson Lumber Company,7500,Boiler/Steam Turbine,WOOD - Wood Waste,41023.0,321113
809,41,Biomass One LP,30000,Boiler/Steam Turbine,WOOD - Wood Waste,41029.0,321113
810,41,Hampton Affiliates,9000,Boiler/Steam Turbine,WOOD - Wood,41071.0,321113
811,41,International Paper Company,40000,Boiler/Steam Turbine,WASTE - Black Liquor,41039.0,322219
812,41,Roseburg Forest Products Co,40000,Boiler/Steam Turbine,WOOD - Wood Waste,41019.0,321113
813,42,Asphalt Plant,65,Microturbine,NG - Natural Gas,42129.0,32412
814,42,Procter & Gamble Co,119600,Boiler/Steam Turbine,NG - Natural Gas,42131.0,322121
815,42,Phoenix Contact Services Inc,1000,Microturbine,NG - Natural Gas,42095.0,335999
816,42,2G Energy / Environmental Management Group International (EMG),400,Reciprocating Engine,BIOMASS - Digester Gas,42107.0,31212
817,42,Omnova Solutions,1400,Reciprocating Engine,NG - Natural Gas,42107.0,325
818,42,Johnson & Johnson Pharmaceutical,3800,Reciprocating Engine,NG - Natural Gas,42091.0,325412
819,42,Mount Joy Wire Co,1000,Microturbine,NG - Natural Gas,42071.0,331222
820,42,Astra Foods,2000,Reciprocating Engine,NG - Natural Gas,42045.0,311611
821,42,DART Container Corp of Pennsylvania,11400,Reciprocating Engine,BIOMASS - Landfill Gas,42071.0,32614
822,42,Northumberland / Viking ADI,250,Boiler/Steam Turbine,BIOMASS - Digester Gas,42097.0,311421
823,42,Industrial Park,325,Microturbine,NG - Natural Gas,42017.0,339999
824,42,Graymont,3000,Heat Recovery Steam Generator/Steam Turbine,WASTE - Waste Heat,42027.0,32741
825,42,WestRock,626,Backpressure Steam Turbine,WASTE - Steam,42089.0,32221
826,42,Textile Manufacturer,6000,Reciprocating Engine,BIOMASS - Biomass,42099.0,31321
