,State,Organization Name,Capacity (kW),Prime Mover,Fuel Class - Primary Fuel,FIPS County,NAICS_2012
827,42,Sunoco Inc.,778300,Combined Cycle,NG - Natural Gas,42045.0,32411
828,42,Merck & Company Inc.,70300,Boiler/Steam Turbine,NG - Natural Gas,42091.0,325412
829,42,E.I. Du Pont De Nemours & Co.,150,Backpressure Steam Turbine,WASTE - Steam,42015.0,325998
830,42,Buehler Lumber,462,Backpressure Steam Turbine,WASTE - Steam,42047.0,321113
831,42,Cogentrix/ Northampton Generating Company LP,112000,Boiler/Steam Turbine,COAL - Coal,42077.0,32211
832,42,Westfield Tanning,633,Backpressure Steam Turbine,WASTE - Steam,42117.0,31611
833,42,P. H. Glatfelter Company,109500,Boiler/Steam Turbine,COAL - Coal,42133.0,322299
834,42,Roberts Company of Media Inc,250,Reciprocating Engine,NG - Natural Gas,42045.0,32731
835,42,Domtar Paper LLC /  Penntech Papers Inc.,60000,Boiler/Steam Turbine,WASTE - Black Liquor,42047.0,322121
836,42,Erie Power LLC / North East Cogeneration Plant,81000,Combined Cycle,NG - Natural Gas,42049.0,311411
837,42,Merck & Company Inc,2500,Boiler/Steam Turbine,COAL - Coal,42093.0,325199
838,42,General Chemical Corporation,4500,Boiler/Steam Turbine,WASTE - Waste,42045.0,325
839,42,Dow Chemical,1500,Boiler/Steam Turbine,OIL - Oil,42017.0,325412
840,42,Sani-Dairy/CNG Energy,800,Reciprocating Engine,NG - Natural Gas,42021.0,311512
841,42,Rohm & Haas,1500,Boiler/Steam Turbine,OIL - Oil,42091.0,32532
842,42,Connelly Paper,700,Reciprocating Engine,NG - Natural Gas,42091.0,322121
843,42,GlasxoSmithKline (GSK),2000,Reciprocating Engine,WASTE - Waste,42091.0,325412
844,42,Talen Energy,52200,Combined Cycle,NG - Natural Gas,42133.0,33312
845,42,Scott Paper Company / Kimberley Clark,67000,Boiler/Steam Turbine,WASTE - Petroleum Coke,42045.0,32213
846,42,Knause Foods Corporation Inc.,800,Combustion Turbine,NG - Natural Gas,42001.0,311411
847,42,General Electric Company,4476,Reciprocating Engine,OIL - Residual Fuel Oil,42085.0,33651
848,42,General Electric Company,8200,Reciprocating Engine,OIL - Oil,42049.0,33651
849,42,Amcast Industrial Corporation,100,Reciprocating Engine,OIL - Oil,42039.0,331511
850,42,Lord Corporation,900,Reciprocating Engine,NG - Natural Gas,42039.0,332
851,42,Lord Corporation,150,Reciprocating Engine,NG - Natural Gas,42049.0,326299
852,42,Calumet-Penreco,210,Boiler/Steam Turbine,COAL - Coal,42019.0,32512
853,42,Newman & Company,1800,Boiler/Steam Turbine,NG - Natural Gas,42091.0,339999
854,42,USX Corporation,21000,Boiler/Steam Turbine,WASTE - Waste Gas,42003.0,331110
855,42,Merck & Company Inc.,2500,Boiler/Steam Turbine,COAL - Coal,42021.0,325412
856,42,Erie Coke Corp,2500,Boiler/Steam Turbine,WASTE - Waste Gas,42049.0,331110
857,42,Peco Energy Partners / Exelon Generation,60000,Boiler/Steam Turbine,BIOMASS - Landfill Gas,42083.0,331110
858,42,General Electric Company,28000,Boiler/Steam Turbine,COAL - Coal,42049.0,33651
859,44,DG Energy Solutions / Quonset Point Cogeneration Facility,20020,Combustion Turbine,NG - Natural Gas,44009.0,325211
860,44,Taco Inc.,300,Microturbine,NG - Natural Gas,44007.0,333
861,45,Shaw Industries,14100,Combustion Turbine,NG - Natural Gas,45079.0,31411
862,45,Sonoco Products,56500,Boiler/Steam Turbine,COAL - Coal,45031.0,322121
863,45,Domtar Paper,50000,Boiler/Steam Turbine,WASTE - Black Liquor,45069.0,32211
864,45,Waste Management Inc. Palmetto Landfill,13400,Combustion Turbine,BIOMASS - Landfill Gas,45083.0,336111
865,45,LS Power - Columbia Energy Center,630000,Combined Cycle,NG - Natural Gas,45063.0,325180
866,45,Kapstone Paper and Packaging,99200,Boiler/Steam Turbine,WOOD - Wood,45019.0,32213
867,45,Cherokee County Cogeneration Corporation,101200,Combined Cycle,NG - Natural Gas,45021.0,325
868,45,E.I. Du Pont De Nemours & Company,24500,Boiler/Steam Turbine,COAL - Coal,45055.0,325211
869,45,International Paper Company,103000,Boiler/Steam Turbine,BIOMASS - Biomass,45079.0,322121
870,45,WestRock,74800,Boiler/Steam Turbine,COAL - Coal,45041.0,322121
871,45,International Paper Company,89900,Boiler/Steam Turbine,BIOMASS - Biomass,45043.0,322121
872,45,Resolute Forest Products,55000,Boiler/Steam Turbine,OIL - Oil,45091.0,322121
873,46,POET Biorefining,5000,Boiler/Steam Turbine,WASTE - Waste Heat,46029.0,325199
874,47,Tennessee Valley Authority - Johnsonville,87000,Boiler/Steam Turbine,COAL - Coal,47085.0,325
875,47,Tate & Lyle,50000,Combustion Turbine,NG - Natural Gas,47105.0,311221
876,47,General Mills / TVA,1600,Reciprocating Engine,BIOMASS - Digester Gas,47149.0,311514
877,47,Packaging Corporation of America,72500,Boiler/Steam Turbine,WOOD - Wood Waste,47071.0,322121
878,47,Domtar Paper,50000,Boiler/Steam Turbine,BIOMASS - Biomass,47163.0,322121
879,47,PCS Nitrogen Fertilizer LP,10000,Boiler/Steam Turbine,WASTE - Waste Heat,47157.0,325998
880,47,Eastman Chemical Company,194300,Boiler/Steam Turbine,COAL - Coal,47163.0,325211
881,47,Resolute Forest Products,66000,Boiler/Steam Turbine,WASTE - Black Liquor,47107.0,322121
882,47,E.I. Du Pont De Nemours & Co.,428,Backpressure Steam Turbine,WASTE - Steam,47157.0,325
883,47,Armstrong Hardwood Flooring Company,2400,Boiler/Steam Turbine,WOOD - Wood Waste,47151.0,321918
884,47,Cargill Inc.,15000,Boiler/Steam Turbine,COAL - Coal,47157.0,311221
885,48,Formosa Plastics Corporation USA,978800,Boiler/Steam Turbine,NG - Natural Gas,48057.0,325211
886,48,Eagle Ford Shale,4000,Microturbine,NG - Natural Gas,48311.0,32411
887,48,Pasadena Commodities International,15400,Boiler/Steam Turbine,NG - Natural Gas,48201.0,325311
888,48,Calpine - Deer Park Energy Center,1188000,Combined Cycle,NG - Natural Gas,48201.0,32411
889,48,Calpine - Channel Energy Center,824000,Combined Cycle,NG - Natural Gas,48201.0,32411
890,48,Air Liquide America Corp,316000,Combustion Turbine,NG - Natural Gas,48201.0,32512
891,48,Premcor Refining Group / Air Products And Chemicals Inc.,169100,Boiler/Steam Turbine,NG - Natural Gas,48245.0,32411
892,48,Motiva,289100,Combined Cycle,NG - Natural Gas,48245.0,32411
893,48,Rio Grande Valley Sugar Growers,23500,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,48061.0,311314
894,48,Calpine,224000,Combined Cycle,NG - Natural Gas,48039.0,325180
895,48,Temple Inland,978,Backpressure Steam Turbine,WASTE - Waste,48403.0,321113
896,48,Exxon Chemical Company,378000,Combined Cycle,NG - Natural Gas,48201.0,32411
897,48,ExxonMobil Corp,600000,Combined Cycle,NG - Natural Gas,48199.0,32411
898,48,Owl Energy Resources Inc / Oxy Vinyls,300000,Combined Cycle,NG - Natural Gas,48201.0,325998
899,48,Port Arthur Steam Energy,5000,Heat Recovery Steam Generator/Steam Turbine,WASTE - Waste,48245.0,32411
900,48,Calpine - Baytown Energy Center,845000,Combined Cycle,NG - Natural Gas,48201.0,32411
901,48,Calpine - Corpus Christi Energy Center,500000,Combined Cycle,NG - Natural Gas,48355.0,32411
902,48,Energy Investors Fund,865000,Combined Cycle,NG - Natural Gas,48201.0,325
903,48,INEOS Olefins & Polymers,20000,Combustion Turbine,NG - Natural Gas,48201.0,32411
904,48,Eastex CoGeneration LP,467700,Combined Cycle,NG - Natural Gas,48183.0,325
905,48,E.I. Du Pont De Nemours & Company,522300,Combined Cycle,NG - Natural Gas,48361.0,325
906,48,BASF Corp,83200,Combustion Turbine,NG - Natural Gas,48245.0,325998
907,48,Phillips 66,470000,Combustion Turbine,NG - Natural Gas,48039.0,32411
908,48,Ascend Performance Materials,52100,Boiler/Steam Turbine,NG - Natural Gas,48039.0,325998
909,48,LCY Elastomers / Enichem Americas Inc.,5300,Combustion Turbine,NG - Natural Gas,48201.0,325
910,48,Calpine - Pasadena I & II,751000,Combined Cycle,NG - Natural Gas,48201.0,325
911,48,BASF / Fina Petrochemicals LP,70900,Combustion Turbine,NG - Natural Gas,48245.0,32411
912,48,Seadrift Cogeneration,156000,Combined Cycle,NG - Natural Gas,48057.0,32512
913,48,Goodyear Tire & Rubber Company,34800,Boiler/Steam Turbine,NG - Natural Gas,48199.0,325212
914,48,Borger Energy Associates LP,253800,Combined Cycle,NG - Natural Gas,48233.0,325199
915,48,BASF Corp,86700,Combined Cycle,NG - Natural Gas,48039.0,325180
916,48,Occidental Energy Ventures & Conoco Global Power,548000,Combined Cycle,NG - Natural Gas,48391.0,325199
917,48,Sabine Cogeneration / Rockland Capital,106500,Combined Cycle,NG - Natural Gas,48245.0,326299
918,48,BP Amoco Chemicals Company,38800,Boiler/Steam Turbine,WASTE - Waste,48057.0,32411
919,48,Optim Energy LLC,574500,Combined Cycle,NG - Natural Gas,48201.0,32411
920,48,Shell Oil Company,250000,Combined Cycle,NG - Natural Gas,48201.0,32411
921,48,Houston Lighting & Power,162000,Combustion Turbine,NG - Natural Gas,48201.0,325199
922,48,Dow Chemical USA. - Texas Division,424000,Combined Cycle,NG - Natural Gas,48039.0,325180
923,48,Air Liquide America,38000,Combustion Turbine,NG - Natural Gas,48245.0,32512
924,48,Huntsman Petrochemicals,71260,Combustion Turbine,NG - Natural Gas,48245.0,325180
925,48,Sentinel Peak Resources,19600,Combustion Turbine,NG - Natural Gas,48141.0,331410
926,48,Chevron,2000,Reciprocating Engine,NG - Natural Gas,48165.0,32411
927,48,ExxonMobil Corp,152500,Boiler/Steam Turbine,NG - Natural Gas,48201.0,32411
928,48,Hoechst Celanese Corporation / Ticona Polymers,44200,Combined Cycle,NG - Natural Gas,48355.0,325220
929,48,LyondellBasell,45000,Combustion Turbine,NG - Natural Gas,48355.0,32411
930,48,Flint Hills,49000,Combustion Turbine,NG - Natural Gas,48355.0,32411
931,48,Occidental Petroleum,23400,Combustion Turbine,NG - Natural Gas,48501.0,32512
932,48,Alcon Laboratories Inc.,3500,Combustion Turbine,NG - Natural Gas,48439.0,331
933,48,Total S.A.,37130,Combined Cycle,NG - Natural Gas,48245.0,32411
934,48,Power Resources Inc.,230000,Combined Cycle,NG - Natural Gas,48227.0,32411
935,48,Dow Chemical USA. - Texas Division,678100,Combined Cycle,NG - Natural Gas,48039.0,325180
936,48,Kinder Morgan Production Company,5600,Combustion Turbine,NG - Natural Gas,48371.0,32411
937,48,E.I. Du Pont De Nemours & Company / INVISTA S.a.r.l.,88000,Combustion Turbine,NG - Natural Gas,48309.0,325211
938,48,Alon,1500,Boiler/Steam Turbine,NG - Natural Gas,48227.0,32411
939,48,Sid Richardson Carbon & Gas Company,32000,Boiler/Steam Turbine,WASTE - Waste Gas,48233.0,325180
940,48,Bruce Foods Corporation,220,Reciprocating Engine,NG - Natural Gas,48141.0,311421
941,48,WestRock,57700,Boiler/Steam Turbine,WASTE - Black Liquor,48241.0,32213
942,48,INEOS USA,41000,Combustion Turbine,NG - Natural Gas,48039.0,32411
943,48,Petrobas,6000,Boiler/Steam Turbine,WASTE - Waste,48201.0,32411
944,48,Orion Engineered Carbons Inc.,20000,Boiler/Steam Turbine,WASTE - Waste,48233.0,325180
945,48,Valero Refining Company,69200,Boiler/Steam Turbine,WASTE - Petroleum Coke,48355.0,32411
946,48,Snider Industries Inc,5000,Boiler/Steam Turbine,WOOD - Wood Waste,48203.0,321113
947,48,Carbide/Graphite Group Inc,7600,Heat Recovery Steam Generator/Steam Turbine,WASTE - Waste Heat,48057.0,32411
948,48,Texas Petrochemicals Corp,35000,Boiler/Steam Turbine,NG - Natural Gas,48201.0,32411
949,48,Solvay,7500,Boiler/Steam Turbine,NG - Natural Gas,48201.0,325412
950,48,International Paper Company,48000,Boiler/Steam Turbine,WASTE - Black Liquor,48361.0,322219
951,48,WestRock,4000,Boiler/Steam Turbine,NG - Natural Gas,48113.0,32213
952,48,Liquid Energy,1520,Reciprocating Engine,NG - Natural Gas,48497.0,32411
953,48,Alcoa World Alumina LLC,63100,Boiler/Steam Turbine,NG - Natural Gas,48057.0,331313
954,48,Morton Salt Company,3990,Boiler/Steam Turbine,NG - Natural Gas,48467.0,325998
955,49,Andeavor,22000,Combustion Turbine,NG - Natural Gas,49035.0,32411
956,51,Monogram Snacks,400,Reciprocating Engine,BIOMASS - Digester Gas,51690.0,311612
957,51,Merck & Company Inc.,8500,Boiler/Steam Turbine,NG - Natural Gas,51165.0,325412
958,51,Celanese Acetate,28000,Boiler/Steam Turbine,NG - Natural Gas,51071.0,325220
959,51,ZF Energy Development LLC,14500,Combustion Turbine,NG - Natural Gas,51840.0,311514
960,51,WestRock,75000,Boiler/Steam Turbine,BIOMASS - Biomass,51580.0,322121
961,51,Dominion Southampton Power Station,51000,Boiler/Steam Turbine,BIOMASS - Biomass,51620.0,325194
962,51,Industrial Power Generating Corp,7680,Combustion Turbine,NG - Natural Gas,51730.0,331110
963,51,International Paper Company,95000,Boiler/Steam Turbine,NG - Natural Gas,51620.0,322121
964,51,Virginia Cogen Inc.,3000,Reciprocating Engine,NG - Natural Gas,51760.0,339999
965,51,Lynchburg Project,3000,Reciprocating Engine,WASTE - Waste,51083.0,339999
966,51,Kirk Lumber Company,300,Boiler/Steam Turbine,WOOD - Wood,51800.0,321113
967,51,LG&E Power Systems,63000,Boiler/Steam Turbine,COAL - Coal,51670.0,325220
968,51,WestRock,40700,Boiler/Steam Turbine,WASTE - Black Liquor,51670.0,32211
969,51,Cogentrix/ Richmond Cogeneration Plant,230000,Boiler/Steam Turbine,COAL - Coal,51760.0,32532
970,51,Rockfish Corporation,1500,Boiler/Steam Turbine,WASTE - Waste,51760.0,312230
971,51,Hopewell Cogeneration LP,399000,Combined Cycle,NG - Natural Gas,51670.0,325998
972,51,Cogentrix / James River Cogeneration Company,115000,Boiler/Steam Turbine,COAL - Coal,51670.0,325220
973,51,WestRock,46000,Boiler/Steam Turbine,WASTE - Black Liquor,51101.0,322121
974,51,Cargill Inc.,1600,Boiler/Steam Turbine,COAL - Coal,51550.0,311224
975,51,Philip Morris USA Engineering,13000,Boiler/Steam Turbine,COAL - Coal,51760.0,312230
976,51,Georgia-Pacific/GT Northern,7500,Boiler/Steam Turbine,WASTE - Black Liquor,51019.0,322121
977,51,Celanese,27200,Boiler/Steam Turbine,NG - Natural Gas,51071.0,325411
978,51,Bassett Furniture Industl Inc,1500,Boiler/Steam Turbine,WOOD - Wood Waste,51089.0,337112
979,51,Bassett Furniture Industl Inc,2500,Boiler/Steam Turbine,WOOD - Wood Waste,51089.0,337112
980,50,Pompanoosuc Mills,30,Backpressure Steam Turbine,WASTE - Steam,50027.0,33712
981,50,Omega Optical,461,Reciprocating Engine,OTR - Other,50025.0,333314
982,50,Northern Power Systems,280,Reciprocating Engine,NG - Propane,50023.0,31192
983,50,Brattleboro Kiln Dry Company,380,Reciprocating Engine,NG - Natural Gas,50025.0,321113
984,50,WestRock,1135,Backpressure Steam Turbine,WASTE - Steam,50011.0,322121
985,50,Bell Gates Lumber,75,Backpressure Steam Turbine,WASTE - Steam,50015.0,321113
986,53,Impact Bioenergy,4,Microturbine,BIOMASS - Digester Gas,53033.0,31212
987,53,Bio Pappel S.A.B. de C.V,20000,Boiler/Steam Turbine,WOOD - Wood,53009.0,321
988,53,The Gores Group,17200,Boiler/Steam Turbine,WOOD - Wood,53027.0,322110
989,53,Borgford Bioenergy,3500,Boiler/Steam Turbine,WOOD - Wood Waste,53065.0,321113
990,53,WestRock,55000,Boiler/Steam Turbine,WASTE - Black Liquor,53053.0,322121
991,53,Sierra Pacific - Skagit County,28000,Boiler/Steam Turbine,WOOD - Wood Waste,53057.0,321113
992,53,Hampton Timber Mill,7500,Boiler/Steam Turbine,WOOD - Wood Waste,53061.0,321113
993,53,Sierra Pacific Industries Inc,18000,Boiler/Steam Turbine,WOOD - Wood Waste,53027.0,321113
994,53,SDS Lumber Co,10000,Boiler/Steam Turbine,WOOD - Wood Waste,53039.0,321113
995,53,Phillips 66,270000,Combined Cycle,OIL - Distillate Fuel Oil,53073.0,32411
996,53,Shell,166800,Combined Cycle,NG - Natural Gas,53057.0,32411
997,53,Puget Sound Energy,125500,Combined Cycle,NG - Natural Gas,53073.0,321113
998,53,Port Townsend Paper Company,11500,Boiler/Steam Turbine,WASTE - Black Liquor,53031.0,322121
999,53,Weyerhaeuser Company,59400,Boiler/Steam Turbine,WOOD - Wood,53015.0,321113
1000,53,Longview Fibre Company,45000,Boiler/Steam Turbine,WASTE - Black Liquor,53015.0,322121
1001,55,Menominee Tribal Enterprises (MTE),190,Backpressure Steam Turbine,WOOD - Wood Waste,55078.0,321113
1002,55,Domtar Paper Company,55000,Boiler/Steam Turbine,WOOD - Wood Waste,55073.0,322121
1003,55,SC Johnson Company / Kestrel Hawk Landfill,6400,Combustion Turbine,BIOMASS - Landfill Gas,55101.0,325613
1004,55,WPS Power Development / Combined Locks Energy Center,50000,Combustion Turbine,NG - Natural Gas,55087.0,322121
1005,55,Verso,7600,Boiler/Steam Turbine,NG - Natural Gas,55097.0,322121
1006,55,Depere Energy LLC/Polsky Energy/Skygen,192300,Combustion Turbine,NG - Natural Gas,55083.0,322121
1007,55,Webster Industries,550,Backpressure Steam Turbine,WASTE - Steam,55063.0,321113
1008,55,Verso Paper,20800,Boiler/Steam Turbine,NG - Natural Gas,55141.0,322121
1009,55,Georgia-Pacific/Nekoosa Papers,35100,Boiler/Steam Turbine,NG - Natural Gas,55141.0,322121
1010,55,NewPage,72300,Boiler/Steam Turbine,WASTE - Black Liquor,55141.0,322121
1011,55,Nagel Lumber Company Inc.,675,Boiler/Steam Turbine,WOOD - Wood,55125.0,321113
1012,55,P. H. Glatfelter Company,3100,Boiler/Steam Turbine,NG - Natural Gas,55139.0,322121
1013,55,NewPage,61600,Boiler/Steam Turbine,COAL - Coal,55141.0,322121
1014,55,Georgia Pacific,90000,Boiler/Steam Turbine,COAL - Coal,55009.0,322121
1015,55,Flambeau Paper Company,5700,Boiler/Steam Turbine,WOOD - Wood Waste,55099.0,322121
1016,55,Badger Paper Mills Inc.,2000,Boiler/Steam Turbine,NG - Natural Gas,55075.0,322121
1017,55,Georgia-Pacific/GT Northern,14700,Boiler/Steam Turbine,COAL - Coal,55069.0,322121
1018,55,Expera Specialty Solutions,44600,Boiler/Steam Turbine,COAL - Coal,55087.0,322121
1019,55,Wausau-Mosinee Paper Corporation,20000,Boiler/Steam Turbine,WASTE - Black Liquor,55073.0,322121
1020,55,Wausau Paper,21300,Boiler/Steam Turbine,COAL - Coal,55085.0,322121
1021,55,Wisconsin Paperboard Company,4000,Boiler/Steam Turbine,NG - Natural Gas,55079.0,32213
1022,54,Industrial Facility,800,Microturbine,NG - Natural Gas,54033.0,339999
1023,56,Sinclair Oil Corp,6300,Boiler/Steam Turbine,NG - Natural Gas,56007.0,32411
1024,56,Tata Chemical Soda Ash Partners,30000,Boiler/Steam Turbine,COAL - Coal,56037.0,325998
1025,1,Boise White Paper,17300,Boiler/Steam Turbine,NG - Natural Gas,1015.0,322121
1026,1,Boise Inc.,18000,Boiler/Steam Turbine,NG - Natural Gas,1015.0,322121
1027,5,Martin Resource Management / Cross Oil Refining & Marketing,3500,Reciprocating Engine,NG - Natural Gas,5139.0,32411
1028,4,Horizon Power Systems,70,Microturbine,NG - Natural Gas,4013.0,339999
1029,6,California Ammonia Company,560,Reciprocating Engine,NG - Natural Gas,6077.0,325130
1030,6,Pacific Ethanol,3500,Combustion Turbine,WASTE - Waste Gas,6077.0,325199
1031,6,Pixley Biogas / GFP Ethanol,5000,Combustion Turbine,NG - Natural Gas,6107.0,325193
1032,6,CA SGIP Site,5534,Reciprocating Engine,NG - Natural Gas,6099.0,311514
1033,6,Stockton Biomass,45000,Boiler/Steam Turbine,BIOMASS - Biomass,6077.0,321113
1034,6,Chevron Energy Solutions,140,Reciprocating Engine,NG - Natural Gas,6019.0,311
1035,6,Calgren Renewable Fuels,5800,Combustion Turbine,NG - Natural Gas,6107.0,325199
1036,6,Iris USA / Cogentech,1500,Reciprocating Engine,NG - Natural Gas,6077.0,321113
1037,6,Adams Specialty Oils / Cogentech,450,Reciprocating Engine,NG - Natural Gas,6011.0,311225
1038,6,Wawona Frozen Foods,4400,Reciprocating Engine,NG - Natural Gas,6019.0,311411
1039,6,"Crockett Cogeneration, LP",260000,Combined Cycle,NG - Natural Gas,6013.0,311314
1040,6,E.F. Oxnard Inc.,49000,Combustion Turbine,NG - Natural Gas,6111.0,311
1041,6,"Pacific Clay Products Inc. / Ces Energy, Ltd",400,Reciprocating Engine,NG - Natural Gas,6065.0,327331
1042,6,Procter & Gamble Co,68700,Combustion Turbine,NG - Natural Gas,6111.0,322121
1043,6,New-Indy Containerboard,25000,Combustion Turbine,NG - Natural Gas,6111.0,322211
1044,6,California Cedar Products,840,Boiler/Steam Turbine,WOOD - Wood,6077.0,321113
1045,9,Amgraph Packaging,400,Fuel Cell,NG - Natural Gas,9011.0,323111
1046,9,Latex International,1500,Combustion Turbine,NG - Natural Gas,9001.0,326
1047,12,Anheuser-Busch,8600,Combustion Turbine,NG - Natural Gas,12031.0,31212
1048,13,Greensboro Lumber Company,7500,Boiler/Steam Turbine,WOOD - Wood,13133.0,321113
1049,16,Tamarack Energy Partnership Yanke,6200,Boiler/Steam Turbine,WOOD - Wood Waste,16085.0,321113
1050,17,Mondelez International,4750,Combustion Turbine,NG - Natural Gas,17201.0,311821
1051,17,Ingersoll Milling Machine Company,4850,Reciprocating Engine,NG - Natural Gas,17201.0,332
1052,17,Ingersoll Cutting Tool Company,3000,Combustion Turbine,NG - Natural Gas,17201.0,331
1053,17,Nalco Chemical Company,4700,Combined Cycle,NG - Natural Gas,17043.0,325
1054,17,Donald E. Hansen,12,Reciprocating Engine,NG - Natural Gas,17043.0,331110
1055,22,LS Power - Carville Energy Center,449000,Combined Cycle,NG - Natural Gas,22047.0,325199
1056,22,Union Underwear Co Inc.,460,Combustion Turbine,NG - Natural Gas,22099.0,313
1057,22,Jeanerette Sugar Co Inc,2500,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,22045.0,311314
1058,25,IPG Photonics,1250,Reciprocating Engine,NG - Natural Gas,25005.0,334
1059,25,Industrial Facility,250,Reciprocating Engine,NG - Natural Gas,25017.0,325412
1060,25,Northeast Energy Associates,336000,Combined Cycle,NG - Natural Gas,25021.0,32512
1061,23,Industrial Facility,670,Boiler/Steam Turbine,BIOMASS - Biomass,23017.0,321113
1062,23,Turbosteam,425,Boiler/Steam Turbine,WOOD - Wood,23025.0,32113
1063,27,"Cogentrix/ LSP Cottage Grove, LP",251000,Combined Cycle,NG - Natural Gas,27163.0,32552
1064,29,Anheuser-Busch,26100,Boiler/Steam Turbine,NG - Natural Gas,29510.0,31212
1065,28,Ergon Refining Inc.,4720,Combustion Turbine,NG - Natural Gas,28149.0,32411
1066,28,International Paper Company,50500,Boiler/Steam Turbine,BIOMASS - Biomass,28149.0,322121
1067,37,Master WoodCraft Inc,231,Backpressure Steam Turbine,WASTE - Steam,37077.0,33712
1068,37,Cogentrix/ Roxboro Cogeneration Plant,52000,Boiler/Steam Turbine,COAL - Coal,37145.0,31321
1069,33,LaValley-Middleton Building Supply/Wood Products,600,Boiler/Steam Turbine,WOOD - Wood Waste,33003.0,321999
1070,34,Industrial Facility,10,Reciprocating Engine,NG - Natural Gas,34041.0,339999
1071,34,Homasote Company,3900,Boiler/Steam Turbine,NG - Natural Gas,34021.0,321219
1072,34,Cogentrix/ Logan Generating Company,242300,Boiler/Steam Turbine,COAL - Coal,34015.0,325998
1073,34,Pedricktown Cogeneration Partners Lp,116000,Combined Cycle,NG - Natural Gas,34033.0,325211
1074,34,North Jersey Energy Associates,333000,Combined Cycle,NG - Natural Gas,34023.0,325180
1075,34,M&M Mars Inc.,9500,Combined Cycle,NG - Natural Gas,34041.0,31133
1076,32,Nevada Cogeneration Associates #2,85000,Combined Cycle,NG - Natural Gas,32003.0,32742
1077,32,Nevada Cogeneration Associates #1,85000,Combined Cycle,NG - Natural Gas,32003.0,322121
1078,36,AES NJ Cogen Inc. / American DG,225,Reciprocating Engine,NG - Natural Gas,36005.0,311511
1079,36,Sithe Independence Power Partners Lp,1083000,Combined Cycle,NG - Natural Gas,36075.0,331315
1080,36,Pennsylvania Resource Systems Inc.,7500,Boiler/Steam Turbine,WASTE - Municipal Solid Waste,36027.0,334111
1081,41,Georgia-Pacific Corporation,36000,Boiler/Steam Turbine,WOOD - Wood,41007.0,322121
1082,42,USX Corporation,52500,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,42003.0,331110
1083,44,Pawtucket Power Associates Inc.,69000,Combined Cycle,NG - Natural Gas,44007.0,311224
1084,48,O'Hair Manufacturing,1310,Reciprocating Engine,NG - Natural Gas,48303.0,321918
1085,48,Marathon Petroleum Corporation,367900,Combined Cycle,NG - Natural Gas,48167.0,32411
1086,48,South Houston Green Power LP / Green Power 2 /  Cinergy,564000,Combined Cycle,NG - Natural Gas,48167.0,32411
1087,48,Enterprise Products Company / Mont Belvieu Complex,25700,Combustion Turbine,NG - Natural Gas,48071.0,32411
1088,48,Dow Chemical USA,56000,Combined Cycle,NG - Natural Gas,48167.0,325211
1089,48,S&L Cogeneration / Eastman Chemical Company,52000,Combined Cycle,NG - Natural Gas,48167.0,32512
1090,48,Calpine,450000,Combined Cycle,NG - Natural Gas,48167.0,325199
1091,48,South Houston Green Power / BP-Amoco Oil Company,172000,Combined Cycle,NG - Natural Gas,48167.0,32411
1092,48,International Paper Company,65000,Boiler/Steam Turbine,WASTE - Black Liquor,48037.0,322121
1093,49,U.S. Magnesium / Renco Metals Inc.,69000,Combustion Turbine,NG - Natural Gas,49045.0,332999
1094,49,Kennecott Utah Copper,7600,Combustion Turbine,NG - Natural Gas,49035.0,331410
1095,49,Kennecott Utah Copper,32000,Backpressure Steam Turbine,WASTE - Waste Heat,49035.0,331410
1096,51,Industrial Power Generating Corp,10800,Reciprocating Engine,OIL - Distillate Fuel Oil,51085.0,339999
1097,51,Whthe Park Power Inc.,3000,Boiler/Steam Turbine,WASTE - Waste,51085.0,339999
1098,55,Appleton Coated Papers Inc.,800,Boiler/Steam Turbine,NG - Natural Gas,55087.0,322121
1099,54,PPG Industries Inc.,115500,Boiler/Steam Turbine,COAL - Coal,54051.0,325180
1100,56,Devon Energy Inc. / Amoco Production Company,5000,Combustion Turbine,NG - Natural Gas,56039.0,32411
