Fraction,Heat_type,TN_Match,Temp_C
0.25,boiler,31122.0,72.924475
0.25,fuel,31122.0,67.0825
0.25,boiler,31131.0,67.2631
0.25,fuel,31131.0,236.64985
0.25,boiler,31142.0,66.08435595238096
0.25,boiler,31151.0,48.477925
0.25,fuel,31151.0,41.3515
0.25,boiler,31161.0,41.994225
0.25,fuel,31161.0,25.852
0.25,boiler,31181.0,98.40235
0.25,fuel,31181.0,116.5286
0.25,boiler,31194.0,72.5294
0.25,fuel,31194.0,100.0
0.25,boiler,31212.0,72.4189
0.25,fuel,31212.0,100.0
0.25,boiler,31321.0,77.0428125
0.25,fuel,31321.0,85.4765
0.25,boiler,31331.0,60.5698625
0.25,fuel,31331.0,92.3564
0.25,boiler,31332.0,184.0
0.25,fuel,31332.0,135.4144
0.25,boiler,31491.0,184.0
0.25,fuel,31491.0,135.4088
0.25,boiler,31528.0,184.0
0.25,fuel,31528.0,135.4704
0.25,boiler,31599.0,184.0
0.25,fuel,31599.0,135.6874
0.25,boiler,32192.0,189.8384
0.25,fuel,32192.0,177.0
0.25,boiler,32199.0,189.8726
0.25,fuel,32199.0,177.0
0.25,boiler,32211.0,64.21823333333333
0.25,fuel,32211.0,408.8314
0.25,boiler,32212.0,54.58558000000001
0.25,fuel,32212.0,358.2614
0.25,boiler,32213.0,58.100746666666666
0.25,fuel,32213.0,405.0192
0.25,boiler,32419.0,166.364375
0.25,fuel,32419.0,1141.03065
0.25,boiler,32511.0,97.910876875
0.25,fuel,32511.0,770.3278
0.25,boiler,32512.0,100.67588333333333
0.25,fuel,32512.0,793.1616125
0.25,boiler,32513.0,72.941025
0.25,fuel,32513.0,240.5391
0.25,boiler,32518.0,86.0252
0.25,fuel,32518.0,314.25562
0.25,boiler,32519.0,99.69935666666666
0.25,fuel,32519.0,785.029025
0.25,boiler,32521.0,59.98485
0.25,fuel,32521.0,118.6453
0.25,boiler,32522.0,82.91468166666668
0.25,fuel,32522.0,153.802
0.25,boiler,32531.0,816.0
0.25,fuel,32531.0,336.769125
0.25,boiler,32541.0,114.15415
0.25,fuel,32541.0,121.0
0.25,boiler,32599.0,84.0324
0.25,fuel,32599.0,333.5404
0.25,boiler,32619.0,184.0
0.25,fuel,32619.0,135.6118
0.25,boiler,32629.0,184.0
0.25,fuel,32629.0,135.5698
0.25,fuel,32712.0,630.186775
0.25,fuel,32721.0,637.4194666666667
0.25,fuel,32731.0,658.383425
0.25,fuel,32733.0,629.437075
0.25,fuel,32741.0,1454.0
0.25,fuel,32742.0,192.0938
0.25,boiler,32799.0,93.0
0.25,fuel,32799.0,760.774775
0.25,boiler,33111.0,166.328675
0.25,fuel,33111.0,896.306
0.25,boiler,33122.0,166.368625
0.25,fuel,33122.0,1143.499575
0.25,boiler,33131.0,76.8002
0.25,fuel,33131.0,383.197625
0.25,boiler,33141.0,60.0
0.25,fuel,33141.0,1204.0
0.25,fuel,33142.0,513.9487645833333
0.25,fuel,33149.0,510.58166875
0.25,fuel,33151.0,250.8752
0.25,fuel,33211.0,1177.4881875
0.25,boiler,33221.0,42.95625
0.25,fuel,33221.0,732.0
0.25,boiler,33232.0,42.7275
0.25,fuel,33232.0,732.0
0.25,boiler,33311.0,42.57
0.25,fuel,33311.0,732.0
0.25,boiler,33312.0,42.83
0.25,fuel,33312.0,440.5
0.25,boiler,33341.0,189.851
0.25,fuel,33341.0,177.0
0.25,boiler,33392.0,36.4775
0.25,fuel,33392.0,549.1639125
0.25,boiler,33611.0,30.534
0.25,fuel,33611.0,115.5
0.25,boiler,33612.0,31.7065
0.25,fuel,33612.0,115.5
0.25,boiler,33621.0,31.75
0.25,fuel,33621.0,484.0318
0.25,fuel,33631.0,476.0808
0.25,fuel,33632.0,479.27615
0.25,fuel,33633.0,472.1708
0.25,fuel,33634.0,482.06665
0.25,fuel,33635.0,479.4313
0.25,fuel,33639.0,473.51965
0.25,boiler,33651.0,42.7425
0.25,fuel,33651.0,440.5
0.25,boiler,33661.0,184.0
0.25,fuel,33661.0,135.5376
0.25,boiler,33699.0,31.67975
0.25,fuel,33699.0,115.5
0.25,boiler,33712.0,189.86275
0.25,fuel,33712.0,177.0
0.25,boiler,33911.0,187.386325
0.25,fuel,33911.0,139.8538
0.25,boiler,33992.0,184.0
0.25,fuel,33992.0,135.5152
0.25,boiler,33993.0,184.0
0.25,fuel,33993.0,135.6384
0.25,boiler,33999.0,189.8668
0.25,fuel,33999.0,177.0
0.5,boiler,31122.0,88.49659166666666
0.5,fuel,31122.0,80.84756666666668
0.5,boiler,31131.0,77.5659
0.5,fuel,31131.0,306.3645
0.5,boiler,31142.0,84.06758571428571
0.5,boiler,31151.0,68.94235
0.5,fuel,31151.0,54.8056
0.5,boiler,31161.0,58.96395
0.5,fuel,31161.0,26.4785
0.5,boiler,31181.0,129.1524
0.5,fuel,31181.0,122.1012
0.5,boiler,31194.0,87.6277
0.5,fuel,31194.0,100.0
0.5,boiler,31212.0,87.5762
0.5,fuel,31212.0,100.0
0.5,boiler,31321.0,89.5342
0.5,fuel,31321.0,111.6721
0.5,boiler,31331.0,80.963825
0.5,fuel,31331.0,124.34685
0.5,boiler,31332.0,184.0
0.5,fuel,31332.0,141.5464
0.5,boiler,31491.0,184.0
0.5,fuel,31491.0,141.776
0.5,boiler,31528.0,184.0
0.5,fuel,31528.0,141.748
0.5,boiler,31599.0,184.0
0.5,fuel,31599.0,141.902
0.5,boiler,32192.0,190.7367
0.5,fuel,32192.0,177.0
0.5,boiler,32199.0,190.7644
0.5,fuel,32199.0,177.0
0.5,boiler,32211.0,86.79876666666667
0.5,fuel,32211.0,457.7287
0.5,boiler,32212.0,74.86875666666667
0.5,fuel,32212.0,456.03655
0.5,boiler,32213.0,77.50850666666666
0.5,fuel,32213.0,452.8662
0.5,boiler,32419.0,168.47025
0.5,fuel,32419.0,1280.3602
0.5,boiler,32511.0,128.89424624999998
0.5,fuel,32511.0,773.8572
0.5,boiler,32512.0,131.15808333333334
0.5,fuel,32512.0,919.797275
0.5,boiler,32513.0,111.41825
0.5,fuel,32513.0,422.93075
0.5,boiler,32518.0,101.7365
0.5,fuel,32518.0,551.0079800000001
0.5,boiler,32519.0,120.99480791666666
0.5,fuel,32519.0,804.49415
0.5,boiler,32521.0,73.26246428571427
0.5,fuel,32521.0,139.8688
0.5,boiler,32522.0,100.2021575
0.5,fuel,32522.0,182.1005
0.5,boiler,32531.0,816.0
0.5,fuel,32531.0,564.18915
0.5,boiler,32541.0,115.5
0.5,fuel,32541.0,121.0
0.5,boiler,32599.0,105.152125
0.5,fuel,32599.0,600.0185
0.5,boiler,32619.0,184.0
0.5,fuel,32619.0,141.9132
0.5,boiler,32629.0,184.0
0.5,fuel,32629.0,141.8208
0.5,fuel,32712.0,733.54125
0.5,fuel,32721.0,832.1210333333333
0.5,fuel,32731.0,820.32365
0.5,fuel,32733.0,734.20765
0.5,fuel,32741.0,1454.0
0.5,fuel,32742.0,198.986
0.5,boiler,32799.0,93.0
0.5,fuel,32799.0,928.43285
0.5,boiler,33111.0,168.44645
0.5,fuel,33111.0,1179.96
0.5,boiler,33122.0,168.49575
0.5,fuel,33122.0,1281.5714
0.5,boiler,33131.0,90.259
0.5,fuel,33131.0,646.1923916666666
0.5,boiler,33141.0,60.0
0.5,fuel,33141.0,1204.0
0.5,fuel,33142.0,671.8903791666667
0.5,fuel,33149.0,669.7052125
0.5,fuel,33151.0,401.5413
0.5,fuel,33211.0,1205.161625
0.5,boiler,33221.0,49.2475
0.5,fuel,33221.0,732.0
0.5,boiler,33232.0,48.955
0.5,fuel,33232.0,732.0
0.5,boiler,33311.0,48.755
0.5,fuel,33311.0,732.0
0.5,boiler,33312.0,49.12
0.5,fuel,33312.0,440.5
0.5,boiler,33341.0,190.7234
0.5,fuel,33341.0,177.0
0.5,boiler,33392.0,48.8875
0.5,fuel,33392.0,585.710725
0.5,boiler,33611.0,33.0155
0.5,fuel,33611.0,115.5
0.5,boiler,33612.0,32.95
0.5,fuel,33612.0,115.5
0.5,boiler,33621.0,32.989
0.5,fuel,33621.0,695.9092
0.5,fuel,33631.0,693.0042
0.5,fuel,33632.0,701.0759
0.5,fuel,33633.0,693.4699
0.5,fuel,33634.0,703.5418
0.5,fuel,33635.0,701.8368
0.5,fuel,33639.0,687.5449
0.5,boiler,33651.0,49.055
0.5,fuel,33651.0,440.5
0.5,boiler,33661.0,184.0
0.5,fuel,33661.0,141.7592
0.5,boiler,33699.0,32.9145
0.5,fuel,33699.0,115.5
0.5,boiler,33712.0,190.7627
0.5,fuel,33712.0,177.0
0.5,boiler,33911.0,189.2151
0.5,fuel,33911.0,149.091
0.5,boiler,33992.0,184.0
0.5,fuel,33992.0,141.6612
0.5,boiler,33993.0,184.0
0.5,fuel,33993.0,141.888
0.5,boiler,33999.0,190.7531
0.5,fuel,33999.0,177.0
0.25,boiler,31122.0,100.96331249999999
0.25,fuel,31122.0,88.68286666666667
0.25,boiler,31131.0,84.8677
0.25,fuel,31131.0,371.42385
0.25,boiler,31142.0,95.54055238095238
0.25,boiler,31151.0,86.5765
0.25,fuel,31151.0,68.33665
0.25,boiler,31161.0,75.8472
0.25,fuel,31161.0,27.105
0.25,boiler,31181.0,162.77645
0.25,fuel,31181.0,127.6738
0.25,boiler,31194.0,96.7727
0.25,fuel,31194.0,100.0
0.25,boiler,31212.0,96.6588
0.25,fuel,31212.0,100.0
0.25,boiler,31321.0,98.4331375
0.25,fuel,31321.0,141.540675
0.25,boiler,31331.0,96.9936875
0.25,fuel,31331.0,167.113975
0.25,boiler,31332.0,184.0
0.25,fuel,31332.0,144.7202
0.25,boiler,31491.0,184.0
0.25,fuel,31491.0,144.8672
0.25,boiler,31528.0,184.0
0.25,fuel,31528.0,144.8294
0.25,boiler,31599.0,184.0
0.25,fuel,31599.0,144.9484
0.25,boiler,32192.0,191.5189
0.25,fuel,32192.0,177.0
0.25,boiler,32199.0,191.53665
0.25,fuel,32199.0,177.0
0.25,boiler,32211.0,112.99388333333334
0.25,fuel,32211.0,506.626
0.25,boiler,32212.0,109.79775499999998
0.25,fuel,32212.0,552.907275
0.25,boiler,32213.0,105.78322
0.25,fuel,32213.0,500.7132
0.25,boiler,32419.0,170.576125
0.25,fuel,32419.0,1351.234925
0.25,boiler,32511.0,160.40541062500003
0.25,fuel,32511.0,777.3866
0.25,boiler,32512.0,203.48943333333332
0.25,fuel,32512.0,1096.543475
0.25,boiler,32513.0,162.68275
0.25,fuel,32513.0,638.87075
0.25,boiler,32518.0,120.2739
0.25,fuel,32518.0,734.7717200000001
0.25,boiler,32519.0,136.56992416666668
0.25,fuel,32519.0,835.193675
0.25,boiler,32521.0,124.95065476190476
0.25,fuel,32521.0,168.4273
0.25,boiler,32522.0,131.51028458333332
0.25,fuel,32522.0,203.70599166666668
0.25,boiler,32531.0,816.0
0.25,fuel,32531.0,821.157425
0.25,boiler,32541.0,116.84585
0.25,fuel,32541.0,121.0
0.25,boiler,32599.0,125.100775
0.25,fuel,32599.0,821.9095
0.25,boiler,32619.0,184.0
0.25,fuel,32619.0,144.9778
0.25,boiler,32629.0,184.0
0.25,fuel,32629.0,144.9148
0.25,fuel,32712.0,836.895725
0.25,fuel,32721.0,1213.5182
0.25,fuel,32731.0,982.263875
0.25,fuel,32733.0,838.978225
0.25,fuel,32741.0,1454.0
0.25,fuel,32742.0,205.8782
0.25,boiler,32799.0,93.0
0.25,fuel,32799.0,1096.090925
0.25,boiler,33111.0,170.564225
0.25,fuel,33111.0,1311.9051
0.25,boiler,33122.0,170.622875
0.25,fuel,33122.0,1351.5859
0.25,boiler,33131.0,107.8601
0.25,fuel,33131.0,961.907475
0.25,boiler,33141.0,60.0
0.25,fuel,33141.0,1204.0
0.25,fuel,33142.0,831.5477
0.25,fuel,33149.0,830.41048125
0.25,fuel,33151.0,725.1934
0.25,fuel,33211.0,1232.8350625
0.25,boiler,33221.0,55.53875
0.25,fuel,33221.0,732.0
0.25,boiler,33232.0,55.1825
0.25,fuel,33232.0,732.0
0.25,boiler,33311.0,54.94
0.25,fuel,33311.0,732.0
0.25,boiler,33312.0,55.41
0.25,fuel,33312.0,440.5
0.25,boiler,33341.0,191.5111
0.25,fuel,33341.0,177.0
0.25,boiler,33392.0,61.34625
0.25,fuel,33392.0,622.2575375
0.25,boiler,33611.0,35.4955
0.25,fuel,33611.0,115.5
0.25,boiler,33612.0,34.1935
0.25,fuel,33612.0,115.5
0.25,boiler,33621.0,34.228
0.25,fuel,33621.0,979.8387
0.25,fuel,33631.0,977.6733
0.25,fuel,33632.0,984.62605
0.25,fuel,33633.0,977.02235
0.25,fuel,33634.0,983.0588
0.25,fuel,33635.0,985.29885
0.25,fuel,33639.0,970.92925
0.25,boiler,33651.0,55.3675
0.25,fuel,33651.0,440.5
0.25,boiler,33661.0,184.0
0.25,fuel,33661.0,144.849
0.25,boiler,33699.0,34.14925
0.25,fuel,33699.0,115.5
0.25,boiler,33712.0,191.5381
0.25,fuel,33712.0,177.0
0.25,boiler,33911.0,190.842875
0.25,fuel,33911.0,158.3261
0.25,boiler,33992.0,184.0
0.25,fuel,33992.0,144.8336
0.25,boiler,33993.0,184.0
0.25,fuel,33993.0,144.9498
0.25,boiler,33999.0,191.5224
0.25,fuel,33999.0,177.0
0.25,boiler,3112.0,72.92555
0.25,fuel,3112.0,67.05253333333334
0.25,boiler,3113.0,67.2959
0.25,fuel,3113.0,236.93375
0.25,boiler,3114.0,66.34979642857144
0.25,boiler,3115.0,48.274075
0.25,fuel,3115.0,41.82265
0.25,boiler,3116.0,42.2427
0.25,fuel,3116.0,25.905875
0.25,boiler,3118.0,97.7635
0.25,fuel,3118.0,116.5495
0.25,boiler,3119.0,72.5089
0.25,fuel,3119.0,100.0
0.25,boiler,3121.0,72.6933
0.25,fuel,3121.0,100.0
0.25,boiler,3132.0,76.7556625
0.25,fuel,3132.0,84.359075
0.25,boiler,3133.0,65.58615
0.25,fuel,3133.0,100.9748375
0.25,boiler,3149.0,184.0
0.25,fuel,3149.0,135.5782
0.25,boiler,3152.0,184.0
0.25,fuel,3152.0,135.266
0.25,boiler,3159.0,184.0
0.25,fuel,3159.0,135.462
0.25,boiler,3219.0,189.38285
0.25,fuel,3219.0,177.0
0.25,boiler,3221.0,52.94451333333333
0.25,fuel,3221.0,305.7464
0.25,boiler,3241.0,166.4022
0.25,fuel,3241.0,1141.450125
0.25,boiler,3251.0,85.96108833333334
0.25,fuel,3251.0,583.2269000000001
0.25,boiler,3252.0,63.50473214285714
0.25,fuel,3252.0,120.92318333333333
0.25,boiler,3253.0,816.0
0.25,fuel,3253.0,342.83935
0.25,boiler,3254.0,114.075775
0.25,fuel,3254.0,121.0
0.25,boiler,3259.0,84.36938333333333
0.25,fuel,3259.0,325.7069
0.25,boiler,3261.0,184.0
0.25,fuel,3261.0,135.6104
0.25,boiler,3262.0,184.0
0.25,fuel,3262.0,135.5194
0.25,fuel,3271.0,626.230025
0.25,fuel,3272.0,637.5755333333333
0.25,fuel,3273.0,482.0965
0.25,fuel,3274.0,381.39475
0.25,boiler,3279.0,93.0
0.25,fuel,3279.0,763.3408
0.25,boiler,3311.0,166.292975
0.25,fuel,3311.0,895.09605
0.25,boiler,3312.0,166.4464
0.25,fuel,3312.0,1142.6443
0.25,boiler,3313.0,76.9973
0.25,fuel,3313.0,382.8748833333334
0.25,boiler,3314.0,60.0
0.25,fuel,3314.0,533.47104375
0.25,fuel,3315.0,249.5081
0.25,fuel,3321.0,1176.948625
0.25,boiler,3322.0,43.23625
0.25,fuel,3322.0,732.0
0.25,boiler,3323.0,42.93875
0.25,fuel,3323.0,732.0
0.25,boiler,3331.0,36.44
0.25,fuel,3331.0,548.3914375
0.25,boiler,3334.0,189.86925
0.25,fuel,3334.0,177.0
0.25,boiler,3339.0,36.46625
0.25,fuel,3339.0,550.0092625
0.25,boiler,3361.0,29.62125
0.25,fuel,3361.0,115.5
0.25,boiler,3362.0,31.7885
0.25,fuel,3362.0,487.7637333333333
0.25,fuel,3363.0,210.68475
0.25,boiler,3365.0,42.85875
0.25,fuel,3365.0,440.5
0.25,boiler,3366.0,184.0
0.25,fuel,3366.0,135.5824
0.25,boiler,3369.0,31.77475
0.25,fuel,3369.0,115.5
0.25,boiler,3371.0,189.85565
0.25,fuel,3371.0,177.0
0.25,boiler,3391.0,187.351425
0.25,fuel,3391.0,139.8958
0.25,boiler,3399.0,185.622
0.25,fuel,3399.0,135.7406
0.5,boiler,3112.0,88.50939166666664
0.5,fuel,3112.0,80.66223333333333
0.5,boiler,3113.0,77.59
0.5,fuel,3113.0,306.5097
0.5,boiler,3114.0,84.175
0.5,boiler,3115.0,69.11245
0.5,fuel,3115.0,55.3051
0.5,boiler,3116.0,59.4186
0.5,fuel,3116.0,26.52325
0.5,boiler,3118.0,128.4892
0.5,fuel,3118.0,121.9978
0.5,boiler,3119.0,87.5113
0.5,fuel,3119.0,100.0
0.5,boiler,3121.0,87.7685
0.5,fuel,3121.0,100.0
0.5,boiler,3132.0,89.7472
0.5,fuel,3132.0,110.1106
0.5,boiler,3133.0,89.6233
0.5,fuel,3133.0,132.08935
0.5,boiler,3149.0,184.0
0.5,fuel,3149.0,141.8292
0.5,boiler,3152.0,184.0
0.5,fuel,3152.0,141.5184
0.5,boiler,3159.0,184.0
0.5,fuel,3159.0,141.7452
0.5,boiler,3219.0,190.79205
0.5,fuel,3219.0,177.0
0.5,boiler,3221.0,74.82113333333332
0.5,fuel,3221.0,454.6945
0.5,boiler,3241.0,168.5493
0.5,fuel,3241.0,1280.871
0.5,boiler,3251.0,116.42721666666668
0.5,fuel,3251.0,780.20885
0.5,boiler,3252.0,78.68166833333333
0.5,fuel,3252.0,168.35803333333334
0.5,boiler,3253.0,816.0
0.5,fuel,3253.0,569.6056
0.5,boiler,3254.0,115.45655
0.5,fuel,3254.0,121.0
0.5,boiler,3259.0,105.301275
0.5,fuel,3259.0,599.2093
0.5,boiler,3261.0,184.0
0.5,fuel,3261.0,141.7424
0.5,boiler,3262.0,184.0
0.5,fuel,3262.0,141.8544
0.5,fuel,3271.0,729.45955
0.5,fuel,3272.0,832.8477333333334
0.5,fuel,3273.0,762.2131
0.5,fuel,3274.0,530.2157
0.5,boiler,3279.0,93.0
0.5,fuel,3279.0,931.2988
0.5,boiler,3311.0,168.39545
0.5,fuel,3311.0,1177.1768
0.5,boiler,3312.0,168.5952
0.5,fuel,3312.0,1281.25995
0.5,boiler,3313.0,90.772
0.5,fuel,3313.0,646.9901249999999
0.5,boiler,3314.0,60.0
0.5,fuel,3314.0,738.6909083333334
0.5,fuel,3315.0,404.009
0.5,fuel,3321.0,1204.81675
0.5,boiler,3322.0,49.4075
0.5,fuel,3322.0,732.0
0.5,boiler,3323.0,49.2175
0.5,fuel,3323.0,732.0
0.5,boiler,3331.0,48.92
0.5,fuel,3331.0,584.165775
0.5,boiler,3334.0,190.7707
0.5,fuel,3334.0,177.0
0.5,boiler,3339.0,49.095
0.5,fuel,3339.0,586.177125
0.5,boiler,3361.0,32.932
0.5,fuel,3361.0,115.5
0.5,boiler,3362.0,33.032
0.5,fuel,3362.0,700.3861
0.5,fuel,3363.0,585.6707
0.5,boiler,3365.0,49.0725
0.5,fuel,3365.0,440.5
0.5,boiler,3366.0,184.0
0.5,fuel,3366.0,141.6864
0.5,boiler,3369.0,33.0055
0.5,fuel,3369.0,115.5
0.5,boiler,3371.0,190.7424
0.5,fuel,3371.0,177.0
0.5,boiler,3391.0,189.195
0.5,fuel,3391.0,148.9902
0.5,boiler,3399.0,187.7972
0.5,fuel,3399.0,146.382
0.25,boiler,3112.0,100.72522083333332
0.25,fuel,3112.0,88.6584
0.25,boiler,3113.0,84.8717
0.25,fuel,3113.0,372.5647
0.25,boiler,3114.0,95.37275238095238
0.25,boiler,3115.0,86.370625
0.25,fuel,3115.0,68.6836
0.25,boiler,3116.0,76.357275
0.25,fuel,3116.0,27.140625
0.25,boiler,3118.0,162.4624
0.25,fuel,3118.0,127.4461
0.25,boiler,3119.0,96.7502
0.25,fuel,3119.0,100.0
0.25,boiler,3121.0,96.7448
0.25,fuel,3121.0,100.0
0.25,boiler,3132.0,98.6530875
0.25,fuel,3132.0,140.20235
0.25,boiler,3133.0,116.629075
0.25,fuel,3133.0,167.1400875
0.25,boiler,3149.0,184.0
0.25,fuel,3149.0,144.8994
0.25,boiler,3152.0,184.0
0.25,fuel,3152.0,144.6894
0.25,boiler,3159.0,184.0
0.25,fuel,3159.0,144.8098
0.25,boiler,3219.0,192.028975
0.25,fuel,3219.0,177.0
0.25,boiler,3221.0,113.68947333333334
0.25,fuel,3221.0,603.593975
0.25,boiler,3241.0,170.6964
0.25,fuel,3241.0,1352.125125
0.25,boiler,3251.0,137.28440625000002
0.25,fuel,3251.0,841.89911
0.25,boiler,3252.0,127.69499333333333
0.25,fuel,3252.0,206.24675
0.25,boiler,3253.0,816.0
0.25,fuel,3253.0,823.518525
0.25,boiler,3254.0,116.837325
0.25,fuel,3254.0,121.0
0.25,boiler,3259.0,125.12227916666667
0.25,fuel,3259.0,817.9375
0.25,boiler,3261.0,184.0
0.25,fuel,3261.0,144.8098
0.25,boiler,3262.0,184.0
0.25,fuel,3262.0,144.9414
0.25,fuel,3271.0,832.689075
0.25,fuel,3272.0,1216.2949
0.25,fuel,3273.0,1059.3246
0.25,fuel,3274.0,807.0412
0.25,boiler,3279.0,93.0
0.25,fuel,3279.0,1099.2568
0.25,boiler,3311.0,170.497925
0.25,fuel,3311.0,1311.3269
0.25,boiler,3312.0,170.744
0.25,fuel,3312.0,1351.086425
0.25,boiler,3313.0,108.3054
0.25,fuel,3313.0,960.3046416666668
0.25,boiler,3314.0,60.0
0.25,fuel,3314.0,988.21531875
0.25,fuel,3315.0,721.4584
0.25,fuel,3321.0,1232.684875
0.25,boiler,3322.0,55.57875
0.25,fuel,3322.0,732.0
0.25,boiler,3323.0,55.49625
0.25,fuel,3323.0,732.0
0.25,boiler,3331.0,61.43375
0.25,fuel,3331.0,619.9401125
0.25,boiler,3334.0,191.53465
0.25,fuel,3334.0,177.0
0.25,boiler,3339.0,61.7225
0.25,fuel,3339.0,622.3449875
0.25,boiler,3361.0,36.3035
0.25,fuel,3361.0,115.5
0.25,boiler,3362.0,34.2755
0.25,fuel,3362.0,980.96585
0.25,fuel,3363.0,1305.42845
0.25,boiler,3365.0,55.28625
0.25,fuel,3365.0,440.5
0.25,boiler,3366.0,184.0
0.25,fuel,3366.0,144.8238
0.25,boiler,3369.0,34.23625
0.25,fuel,3369.0,115.5
0.25,boiler,3371.0,191.521
0.25,fuel,3371.0,177.0
0.25,boiler,3391.0,190.8432
0.25,fuel,3391.0,158.1896
0.25,boiler,3399.0,190.1776
0.25,fuel,3399.0,153.2826
0.25,boiler,311.0,62.81625714285714
0.25,fuel,311.0,50.2524
0.25,boiler,312.0,72.649
0.25,fuel,312.0,100.0
0.25,boiler,313.0,70.0738875
0.25,fuel,313.0,84.3025
0.25,boiler,314.0,184.0
0.25,fuel,314.0,135.6174
0.25,boiler,315.0,184.0
0.25,fuel,315.0,133.0666
0.25,boiler,321.0,189.3938
0.25,fuel,321.0,177.0
0.25,boiler,322.0,53.039856666666665
0.25,fuel,322.0,306.19375
0.25,boiler,324.0,166.38945
0.25,fuel,324.0,1141.399775
0.25,boiler,325.0,74.0304267857143
0.25,fuel,325.0,146.72373000000002
0.25,boiler,326.0,184.0
0.25,fuel,326.0,133.1037
0.25,boiler,327.0,93.0
0.25,fuel,327.0,398.75363333333337
0.25,boiler,331.0,94.5469
0.25,fuel,331.0,478.7850916666667
0.25,boiler,332.0,36.34875
0.25,fuel,332.0,829.7176125
0.25,boiler,333.0,38.639
0.25,fuel,333.0,396.90075
0.25,boiler,336.0,28.7402
0.25,fuel,336.0,110.20555
0.25,boiler,337.0,189.86775
0.25,fuel,337.0,177.0
0.25,boiler,339.0,185.6648
0.25,fuel,339.0,135.6258
0.5,boiler,311.0,85.4793
0.5,fuel,311.0,84.9996
0.5,boiler,312.0,87.77
0.5,fuel,312.0,100.0
0.5,boiler,313.0,90.212525
0.5,fuel,313.0,123.32175
0.5,boiler,314.0,184.0
0.5,fuel,314.0,141.8936
0.5,boiler,315.0,184.0
0.5,fuel,315.0,143.015
0.5,boiler,321.0,190.7895
0.5,fuel,321.0,177.0
0.5,boiler,322.0,74.78682
0.5,fuel,322.0,454.9279
0.5,boiler,324.0,168.5136
0.5,fuel,324.0,1280.1385
0.5,boiler,325.0,102.47684833333332
0.5,fuel,325.0,652.5352483333334
0.5,boiler,326.0,184.0
0.5,fuel,326.0,143.1326
0.5,boiler,327.0,93.0
0.5,fuel,327.0,789.5936666666666
0.5,boiler,331.0,137.07585
0.5,fuel,331.0,817.9746
0.5,boiler,332.0,49.0225
0.5,fuel,332.0,946.215425
0.5,boiler,333.0,71.5008
0.5,fuel,333.0,517.15825
0.5,boiler,336.0,34.143
0.5,fuel,336.0,358.86111666666665
0.5,boiler,337.0,190.7625
0.5,fuel,337.0,177.0
0.5,boiler,339.0,188.5845
0.5,fuel,339.0,147.7484
0.25,boiler,311.0,96.87416666666667
0.25,fuel,311.0,112.1637
0.25,boiler,312.0,96.9444
0.25,fuel,312.0,100.0
0.25,boiler,313.0,103.60369375
0.25,fuel,313.0,165.2181
0.25,boiler,314.0,184.0
0.25,fuel,314.0,144.905
0.25,boiler,315.0,184.0
0.25,fuel,315.0,147.8772
0.25,boiler,321.0,192.02245
0.25,fuel,321.0,177.0
0.25,boiler,322.0,114.11935
0.25,fuel,322.0,604.955475
0.25,boiler,324.0,170.63775
0.25,fuel,324.0,1351.816275
0.25,boiler,325.0,135.90800083333332
0.25,fuel,325.0,827.6945824999999
0.25,boiler,326.0,184.0
0.25,fuel,326.0,147.88
0.25,boiler,327.0,93.0
0.25,fuel,327.0,1283.989075
0.25,boiler,331.0,163.389825
0.25,fuel,331.0,1195.027225
0.25,boiler,332.0,61.68375
0.25,fuel,332.0,1083.5733125
0.25,boiler,333.0,129.20325
0.25,fuel,333.0,633.2665
0.25,boiler,336.0,43.8018
0.25,fuel,336.0,966.73735
0.25,boiler,337.0,191.5337
0.25,fuel,337.0,177.0
0.25,boiler,339.0,191.1384
0.25,fuel,339.0,155.2524
